unknown_id,session_id,related_event_id,related_comment_id,start_ms,end_ms,unknown_type,source_limit_status,reason,evidence_ref,recommended_recovery,completion_status
UNK-000251,latest_live_02,latest_live_02-SEM0039-000001163290,latest_live_02-COM00428,1140000,1163290,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00428,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000252,latest_live_02,latest_live_02-SEM0167-000004393210,latest_live_02-COM00431,4380000,4393210,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00431,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000253,latest_live_02,latest_live_02-SEM0129-000003491830,latest_live_02-COM00433,3480000,3491830,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00433,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000254,latest_live_02,latest_live_02-SEM0129-000003491830,latest_live_02-COM00434,3480000,3491830,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00434,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000255,latest_live_02,latest_live_02-SEM0017-000000423250,latest_live_02-COM00436,420000,423250,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00436,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000256,latest_live_02,latest_live_02-SEM0115-000003123500,latest_live_02-COM00438,3060000,3123500,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00438,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000257,latest_live_02,latest_live_02-SEM0195-000005103370,latest_live_02-COM00439,5100000,5103370,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00439,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000258,latest_live_02,latest_live_02-SEM0115-000003123500,latest_live_02-COM00441,3060000,3123500,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00441,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000259,latest_live_02,latest_live_02-SEM0158-000004215820,latest_live_02-COM00442,4200000,4215820,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00442,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000260,latest_live_02,latest_live_02-SEM0013-000000320550,latest_live_02-COM00444,300000,320550,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00444,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000261,latest_live_02,latest_live_02-SEM0001-000000003880,latest_live_02-COM00445,0,3880,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00445,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000262,latest_live_02,latest_live_02-SEM0139-000003682780,latest_live_02-COM00450,3660000,3682780,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00450,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000263,latest_live_02,latest_live_02-SEM0042-000001213970,latest_live_02-COM00452,1200000,1213970,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00452,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000264,latest_live_02,latest_live_02-SEM0032-000000981050,latest_live_02-COM00453,900000,981050,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00453,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000265,latest_live_02,latest_live_02-SEM0195-000005103370,latest_live_02-COM00456,5100000,5103370,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00456,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000266,latest_live_02,latest_live_02-SEM0086-000002353290,latest_live_02-COM00459,2340000,2353290,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00459,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000267,latest_live_02,latest_live_02-SEM0214-000005646770,latest_live_02-COM00465,5640000,5646770,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00465,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000268,latest_live_02,latest_live_02-SEM0208-000005491210,latest_live_02-COM00467,5460000,5491210,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00467,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000269,latest_live_02,latest_live_02-SEM0219-000005771240,latest_live_02-COM00469,5760000,5771240,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00469,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000270,latest_live_02,latest_live_02-SEM0167-000004393210,latest_live_02-COM00471,4380000,4393210,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00471,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000271,latest_live_02,latest_live_02-SEM0141-000003729070,latest_live_02-COM00472,3720000,3729070,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00472,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000272,latest_live_02,latest_live_02-SEM0219-000005771240,latest_live_02-COM00475,5760000,5771240,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00475,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000273,latest_live_02,latest_live_02-SEM0059-000001577050,latest_live_02-COM00476,1560000,1577050,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00476,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000274,latest_live_02,latest_live_02-SEM0076-000002043580,latest_live_02-COM00477,2040000,2043580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00477,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000275,latest_live_02,latest_live_02-SEM0174-000004564660,latest_live_02-COM00478,4560000,4564660,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00478,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000276,latest_live_02,latest_live_02-SEM0044-000001276910,latest_live_02-COM00479,1260000,1276910,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00479,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000277,latest_live_02,latest_live_02-SEM0023-000000564450,latest_live_02-COM00480,540000,564450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00480,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000278,latest_live_02,latest_live_02-SEM0061-000001622330,latest_live_02-COM00481,1620000,1622330,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00481,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000279,latest_live_02,latest_live_02-SEM0013-000000320550,latest_live_02-COM00482,300000,320550,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00482,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000280,latest_live_02,latest_live_02-SEM0114-000003051170,latest_live_02-COM00483,3000000,3051170,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00483,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000281,latest_live_02,latest_live_02-SEM0028-000000748400,latest_live_02-COM00484,720000,748400,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00484,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000282,latest_live_02,latest_live_02-SEM0122-000003338590,latest_live_02-COM00486,3300000,3338590,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00486,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000283,latest_live_02,latest_live_02-SEM0003-000000067840,latest_live_02-COM00487,60000,67840,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00487,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000284,latest_live_02,latest_live_02-SEM0115-000003123500,latest_live_02-COM00489,3060000,3123500,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00489,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000285,latest_live_02,latest_live_02-SEM0207-000005455560,latest_live_02-COM00490,5400000,5455560,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00490,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000286,latest_live_02,latest_live_02-SEM0030-000000788610,latest_live_02-COM00491,780000,788610,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00491,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000287,latest_live_02,latest_live_02-SEM0189-000004992320,latest_live_02-COM00496,4980000,4992320,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_02-RL00496,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000288,latest_live_03,latest_live_03-SEM0068-000001564120,latest_live_03-COM00500,1560000,1564120,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00500,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000289,latest_live_03,latest_live_03-SEM0004-000000065400,latest_live_03-COM00502,60000,65400,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00502,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000290,latest_live_03,latest_live_03-SEM0039-000000912320,latest_live_03-COM00505,900000,912320,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00505,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000291,latest_live_03,latest_live_03-SEM0087-000001991750,latest_live_03-COM00506,1980000,1991750,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00506,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000292,latest_live_03,latest_live_03-SEM0012-000000363210,latest_live_03-COM00507,360000,363210,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00507,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000293,latest_live_03,latest_live_03-SEM0011-000000341920,latest_live_03-COM00509,300000,341920,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00509,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000294,latest_live_03,latest_live_03-SEM0009-000000257250,latest_live_03-COM00512,240000,257250,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00512,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000295,latest_live_03,latest_live_03-SEM0045-000001048140,latest_live_03-COM00515,1020000,1048140,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00515,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000296,latest_live_03,latest_live_03-SEM0042-000000976390,latest_live_03-COM00516,960000,976390,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00516,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000297,latest_live_03,latest_live_03-SEM0011-000000341920,latest_live_03-COM00517,300000,341920,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00517,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000298,latest_live_03,latest_live_03-SEM0016-000000435620,latest_live_03-COM00518,420000,435620,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00518,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000299,latest_live_03,latest_live_03-SEM0008-000000196180,latest_live_03-COM00519,180000,196180,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00519,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000300,latest_live_03,latest_live_03-SEM0008-000000196180,latest_live_03-COM00520,180000,196180,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00520,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000301,latest_live_03,latest_live_03-SEM0080-000001818190,latest_live_03-COM00521,1800000,1818190,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00521,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000302,latest_live_03,latest_live_03-SEM0008-000000196180,latest_live_03-COM00522,180000,196180,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00522,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000303,latest_live_03,latest_live_03-SEM0024-000000611580,latest_live_03-COM00523,600000,611580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00523,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000304,latest_live_03,latest_live_03-SEM0004-000000065400,latest_live_03-COM00524,60000,65400,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00524,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000305,latest_live_03,latest_live_03-SEM0051-000001150810,latest_live_03-COM00525,1140000,1150810,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00525,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000306,latest_live_03,latest_live_03-SEM0004-000000065400,latest_live_03-COM00526,60000,65400,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00526,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000307,latest_live_03,latest_live_03-SEM0007-000000165310,latest_live_03-COM00527,120000,165310,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00527,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000308,latest_live_03,latest_live_03-SEM0042-000000976390,latest_live_03-COM00529,960000,976390,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00529,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000309,latest_live_03,latest_live_03-SEM0102-000002351170,latest_live_03-COM00531,2340000,2351170,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00531,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000310,latest_live_03,latest_live_03-SEM0108-000002463840,latest_live_03-COM00532,2460000,2463840,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00532,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000311,latest_live_03,latest_live_03-SEM0045-000001048140,latest_live_03-COM00534,1020000,1048140,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00534,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000312,latest_live_03,latest_live_03-SEM0009-000000257250,latest_live_03-COM00535,240000,257250,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00535,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000313,latest_live_03,latest_live_03-SEM0072-000001636850,latest_live_03-COM00536,1620000,1636850,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00536,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000314,latest_live_03,latest_live_03-SEM0001-000000000080,latest_live_03-COM00537,0,80,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00537,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000315,latest_live_03,latest_live_03-SEM0051-000001150810,latest_live_03-COM00538,1140000,1150810,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00538,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000316,latest_live_03,latest_live_03-SEM0064-000001446950,latest_live_03-COM00539,1440000,1446950,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00539,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000317,latest_live_03,latest_live_03-SEM0056-000001262830,latest_live_03-COM00540,1260000,1262830,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00540,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000318,latest_live_03,latest_live_03-SEM0048-000001089730,latest_live_03-COM00541,1080000,1089730,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00541,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000319,latest_live_03,latest_live_03-SEM0072-000001636850,latest_live_03-COM00542,1620000,1636850,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00542,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000320,latest_live_03,latest_live_03-SEM0067-000001527000,latest_live_03-COM00544,1500000,1527000,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00544,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000321,latest_live_03,latest_live_03-SEM0009-000000257250,latest_live_03-COM00545,240000,257250,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00545,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000322,latest_live_03,latest_live_03-SEM0042-000000976390,latest_live_03-COM00546,960000,976390,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00546,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000323,latest_live_03,latest_live_03-SEM0012-000000363210,latest_live_03-COM00547,360000,363210,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00547,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000324,latest_live_03,latest_live_03-SEM0064-000001446950,latest_live_03-COM00548,1440000,1446950,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00548,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000325,latest_live_03,latest_live_03-SEM0016-000000435620,latest_live_03-COM00549,420000,435620,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00549,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000326,latest_live_03,latest_live_03-SEM0008-000000196180,latest_live_03-COM00550,180000,196180,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00550,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000327,latest_live_03,latest_live_03-SEM0019-000000497550,latest_live_03-COM00551,480000,497550,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00551,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000328,latest_live_03,latest_live_03-SEM0087-000001991750,latest_live_03-COM00552,1980000,1991750,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00552,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000329,latest_live_03,latest_live_03-SEM0064-000001446950,latest_live_03-COM00553,1440000,1446950,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00553,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000330,latest_live_03,latest_live_03-SEM0102-000002351170,latest_live_03-COM00555,2340000,2351170,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00555,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000331,latest_live_03,latest_live_03-SEM0021-000000546070,latest_live_03-COM00562,540000,546070,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00562,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000332,latest_live_03,latest_live_03-SEM0054-000001212260,latest_live_03-COM00563,1200000,1212260,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00563,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000333,latest_live_03,latest_live_03-SEM0027-000000661440,latest_live_03-COM00564,660000,661440,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00564,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000334,latest_live_03,latest_live_03-SEM0059-000001322330,latest_live_03-COM00565,1320000,1322330,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00565,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000335,latest_live_03,latest_live_03-SEM0075-000001689230,latest_live_03-COM00566,1680000,1689230,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00566,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000336,latest_live_03,latest_live_03-SEM0108-000002463840,latest_live_03-COM00567,2460000,2463840,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00567,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000337,latest_live_03,latest_live_03-SEM0007-000000165310,latest_live_03-COM00570,120000,165310,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00570,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000338,latest_live_03,latest_live_03-SEM0036-000000855540,latest_live_03-COM00571,840000,855540,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00571,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000339,latest_live_03,latest_live_03-SEM0034-000000801750,latest_live_03-COM00572,780000,801750,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00572,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000340,latest_live_03,latest_live_03-SEM0031-000000726380,latest_live_03-COM00573,720000,726380,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00573,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000341,latest_live_03,latest_live_03-SEM0034-000000801750,latest_live_03-COM00574,780000,801750,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_03-RL00574,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000342,latest_live_04,latest_live_04-SEM0039-000001023610,latest_live_04-COM00576,1020000,1023610,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00576,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000343,latest_live_04,latest_live_04-SEM0039-000001023610,latest_live_04-COM00577,1020000,1023610,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00577,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000344,latest_live_04,latest_live_04-SEM0013-000000323620,latest_live_04-COM00578,240000,323620,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00578,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000345,latest_live_04,latest_live_04-SEM0013-000000323620,latest_live_04-COM00579,300000,323620,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00579,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000346,latest_live_04,latest_live_04-SEM0022-000000622850,latest_live_04-COM00581,600000,622850,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00581,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000347,latest_live_04,latest_live_04-SEM0010-000000187020,latest_live_04-COM00582,180000,187020,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00582,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000348,latest_live_04,latest_live_04-SEM0013-000000323620,latest_live_04-COM00583,240000,323620,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00583,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000349,latest_live_04,latest_live_04-SEM0013-000000323620,latest_live_04-COM00584,300000,323620,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00584,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000350,latest_live_04,latest_live_04-SEM0054-000001410280,latest_live_04-COM00587,1380000,1410280,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00587,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000351,latest_live_04,latest_live_04-SEM0014-000000409840,latest_live_04-COM00588,360000,409840,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_04-RL00588,manual_review_original_video_comment_and_host_speech,blocked_source_limit
