session_id,reply_link_id,comment_id,comment_first_seen_ms,candidate_reply_event_id,candidate_reply_start_ms,response_link_type,response_latency_ms,link_evidence,alternative_link_candidates,confidence,arbitration_status,completion_status
latest_live_01,latest_live_01-RL00166,latest_live_01-COM00166,1560000,latest_live_01-SEM0065-000001581930,1581930,topic_related_not_causal,21930,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00167,latest_live_01-COM00167,5580000,latest_live_01-SEM0225-000005580480,5580480,insufficient_source_evidence,480,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00168,latest_live_01-COM00168,5880000,latest_live_01-SEM0239-000005897750,5897750,topic_related_not_causal,17750,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00169,latest_live_01-COM00169,3600000,latest_live_01-SEM0148-000003617360,3617360,insufficient_source_evidence,17360,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00170,latest_live_01-COM00170,300000,latest_live_01-SEM0010-000000322680,322680,insufficient_source_evidence,22680,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00171,latest_live_01-COM00171,1500000,latest_live_01-SEM0061-000001501960,1501960,insufficient_source_evidence,1960,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00172,latest_live_01-COM00172,1800000,latest_live_01-SEM0077-000001813910,1813910,insufficient_source_evidence,13910,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00173,latest_live_01-COM00173,600000,latest_live_01-SEM0024-000000622240,622240,insufficient_source_evidence,22240,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00174,latest_live_01-COM00174,3300000,latest_live_01-SEM0142-000003321350,3321350,insufficient_source_evidence,21350,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00175,latest_live_01-COM00175,900000,latest_live_01-SEM0040-000000923500,923500,insufficient_source_evidence,23500,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00176,latest_live_01-COM00176,1980000,latest_live_01-SEM0086-000001992590,1992590,insufficient_source_evidence,12590,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00177,latest_live_01-COM00177,1920000,latest_live_01-SEM0082-000001925470,1925470,insufficient_source_evidence,5470,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00178,latest_live_01-COM00178,1860000,latest_live_01-SEM0079-000001864220,1864220,topic_related_not_causal,4220,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00179,latest_live_01-COM00179,1740000,latest_live_01-SEM0073-000001741300,1741300,insufficient_source_evidence,1300,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00180,latest_live_01-COM00180,1980000,latest_live_01-SEM0086-000001992590,1992590,insufficient_source_evidence,12590,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00181,latest_live_01-COM00181,3420000,latest_live_01-SEM0144-000003477970,3477970,topic_related_not_causal,57970,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00182,latest_live_01-COM00182,1980000,latest_live_01-SEM0086-000001992590,1992590,insufficient_source_evidence,12590,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00183,latest_live_01-COM00183,4980000,latest_live_01-SEM0204-000004997300,4997300,insufficient_source_evidence,17300,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00184,latest_live_01-COM00184,240000,latest_live_01-SEM0008-000000244610,244610,insufficient_source_evidence,4610,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00185,latest_live_01-COM00185,5640000,latest_live_01-SEM0229-000005661530,5661530,insufficient_source_evidence,21530,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00186,latest_live_01-COM00186,3180000,latest_live_01-SEM0139-000003188680,3188680,topic_related_not_causal,8680,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00187,latest_live_01-COM00187,180000,latest_live_01-SEM0006-000000192060,192060,insufficient_source_evidence,12060,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00188,latest_live_01-COM00188,5460000,latest_live_01-SEM0219-000005474260,5474260,insufficient_source_evidence,14260,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00189,latest_live_01-COM00189,2400000,latest_live_01-SEM0104-000002407810,2407810,insufficient_source_evidence,7810,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00190,latest_live_01-COM00190,2700000,latest_live_01-SEM0116-000002729150,2729150,insufficient_source_evidence,29150,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00191,latest_live_01-COM00191,5820000,latest_live_01-SEM0236-000005823910,5823910,insufficient_source_evidence,3910,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00192,latest_live_01-COM00192,60000,latest_live_01-SEM0002-000000088920,88920,insufficient_source_evidence,28920,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00193,latest_live_01-COM00193,60000,latest_live_01-SEM0002-000000088920,88920,insufficient_source_evidence,28920,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00194,latest_live_01-COM00194,1140000,latest_live_01-SEM0045-000001179440,1179440,topic_related_not_causal,39440,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00195,latest_live_01-COM00195,2280000,latest_live_01-SEM0099-000002294520,2294520,insufficient_source_evidence,14520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00196,latest_live_01-COM00196,1140000,latest_live_01-SEM0045-000001179440,1179440,topic_related_not_causal,39440,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00197,latest_live_01-COM00197,2280000,latest_live_01-SEM0099-000002294520,2294520,insufficient_source_evidence,14520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00198,latest_live_01-COM00198,660000,latest_live_01-SEM0027-000000677380,677380,insufficient_source_evidence,17380,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00199,latest_live_01-COM00199,240000,latest_live_01-SEM0008-000000244610,244610,topic_related_not_causal,4610,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00200,latest_live_01-COM00200,2040000,latest_live_01-SEM0089-000002049690,2049690,insufficient_source_evidence,9690,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00201,latest_live_01-COM00201,360000,latest_live_01-SEM0012-000000367650,367650,insufficient_source_evidence,7650,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00202,latest_live_01-COM00202,780000,latest_live_01-SEM0033-000000793090,793090,topic_related_not_causal,13090,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00203,latest_live_01-COM00203,5520000,latest_live_01-SEM0222-000005528520,5528520,insufficient_source_evidence,8520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00204,latest_live_01-COM00204,1080000,latest_live_01-SEM0044-000001092560,1092560,insufficient_source_evidence,12560,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00205,latest_live_01-COM00205,3480000,latest_live_01-SEM0145-000003517870,3517870,insufficient_source_evidence,37870,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00206,latest_live_01-COM00206,5520000,latest_live_01-SEM0222-000005528520,5528520,insufficient_source_evidence,8520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00207,latest_live_01-COM00207,1080000,latest_live_01-SEM0044-000001092560,1092560,insufficient_source_evidence,12560,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00208,latest_live_01-COM00208,2280000,latest_live_01-SEM0099-000002294520,2294520,insufficient_source_evidence,14520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00209,latest_live_01-COM00209,2820000,latest_live_01-SEM0122-000002827040,2827040,insufficient_source_evidence,7040,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00210,latest_live_01-COM00210,5760000,latest_live_01-SEM0234-000005766910,5766910,topic_related_not_causal,6910,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00211,latest_live_01-COM00211,5760000,latest_live_01-SEM0234-000005766910,5766910,insufficient_source_evidence,6910,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00212,latest_live_01-COM00212,5760000,latest_live_01-SEM0234-000005766910,5766910,topic_related_not_causal,6910,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00213,latest_live_01-COM00213,4320000,latest_live_01-SEM0177-000004340770,4340770,insufficient_source_evidence,20770,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00214,latest_live_01-COM00214,4560000,latest_live_01-SEM0186-000004569860,4569860,insufficient_source_evidence,9860,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00215,latest_live_01-COM00215,2280000,latest_live_01-SEM0099-000002294520,2294520,insufficient_source_evidence,14520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00216,latest_live_01-COM00216,4320000,latest_live_01-SEM0177-000004340770,4340770,insufficient_source_evidence,20770,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00217,latest_live_01-COM00217,2340000,latest_live_01-SEM0101-000002356400,2356400,insufficient_source_evidence,16400,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00218,latest_live_01-COM00218,0,latest_live_01-SEM0001-000000000160,160,insufficient_source_evidence,160,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00219,latest_live_01-COM00219,3120000,latest_live_01-SEM0136-000003139480,3139480,topic_related_not_causal,19480,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00220,latest_live_01-COM00220,3060000,latest_live_01-SEM0134-000003079120,3079120,topic_related_not_causal,19120,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00221,latest_live_01-COM00221,2400000,latest_live_01-SEM0104-000002407810,2407810,insufficient_source_evidence,7810,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00222,latest_live_01-COM00222,2160000,latest_live_01-SEM0095-000002200790,2200790,topic_related_not_causal,40790,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00223,latest_live_01-COM00223,4380000,latest_live_01-SEM0180-000004402040,4402040,insufficient_source_evidence,22040,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00224,latest_live_01-COM00224,4680000,latest_live_01-SEM0190-000004689940,4689940,insufficient_source_evidence,9940,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00225,latest_live_01-COM00225,3840000,latest_live_01-SEM0158-000003845380,3845380,insufficient_source_evidence,5380,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00226,latest_live_01-COM00226,900000,latest_live_01-SEM0040-000000923500,923500,insufficient_source_evidence,23500,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00227,latest_live_01-COM00227,240000,latest_live_01-SEM0008-000000244610,244610,topic_related_not_causal,4610,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00228,latest_live_01-COM00228,900000,latest_live_01-SEM0040-000000923500,923500,insufficient_source_evidence,23500,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00229,latest_live_01-COM00229,4200000,latest_live_01-SEM0172-000004209530,4209530,topic_related_not_causal,9530,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00230,latest_live_01-COM00230,480000,latest_live_01-SEM0018-000000489450,489450,topic_related_not_causal,9450,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00231,latest_live_01-COM00231,2460000,latest_live_01-SEM0107-000002488630,2488630,topic_related_not_causal,28630,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00232,latest_live_01-COM00232,4500000,latest_live_01-SEM0184-000004527130,4527130,insufficient_source_evidence,27130,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00233,latest_live_01-COM00233,1500000,latest_live_01-SEM0061-000001501960,1501960,insufficient_source_evidence,1960,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00234,latest_live_01-COM00234,300000,latest_live_01-SEM0010-000000322680,322680,topic_related_not_causal,22680,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00235,latest_live_01-COM00235,600000,latest_live_01-SEM0024-000000622240,622240,topic_related_not_causal,22240,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00236,latest_live_01-COM00236,2400000,latest_live_01-SEM0104-000002407810,2407810,insufficient_source_evidence,7810,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00237,latest_live_01-COM00237,2100000,latest_live_01-SEM0092-000002104970,2104970,topic_related_not_causal,4970,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00238,latest_live_01-COM00238,5700000,latest_live_01-SEM0231-000005709060,5709060,topic_related_not_causal,9060,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00239,latest_live_01-COM00239,5100000,latest_live_01-SEM0209-000005120480,5120480,insufficient_source_evidence,20480,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00240,latest_live_01-COM00240,1320000,latest_live_01-SEM0052-000001328200,1328200,topic_related_not_causal,8200,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00241,latest_live_01-COM00241,1260000,latest_live_01-SEM0049-000001274580,1274580,topic_related_not_causal,14580,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00242,latest_live_01-COM00242,3960000,latest_live_01-SEM0164-000003977490,3977490,topic_related_not_causal,17490,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00243,latest_live_01-COM00243,3120000,latest_live_01-SEM0136-000003139480,3139480,insufficient_source_evidence,19480,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00244,latest_live_01-COM00244,1140000,latest_live_01-SEM0045-000001179440,1179440,insufficient_source_evidence,39440,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00245,latest_live_01-COM00245,1740000,latest_live_01-SEM0073-000001741300,1741300,insufficient_source_evidence,1300,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00246,latest_live_01-COM00246,3720000,latest_live_01-SEM0153-000003743910,3743910,insufficient_source_evidence,23910,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00247,latest_live_01-COM00247,3660000,latest_live_01-SEM0151-000003674180,3674180,insufficient_source_evidence,14180,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00248,latest_live_01-COM00248,3780000,latest_live_01-SEM0155-000003793910,3793910,insufficient_source_evidence,13910,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00249,latest_live_01-COM00249,1740000,latest_live_01-SEM0073-000001741300,1741300,insufficient_source_evidence,1300,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00250,latest_live_01-COM00250,3060000,latest_live_01-SEM0134-000003079120,3079120,topic_related_not_causal,19120,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_01,latest_live_01-RL00251,latest_live_01-COM00251,1020000,latest_live_01-SEM0043-000001021240,1021240,insufficient_source_evidence,1240,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00252,latest_live_01-COM00252,120000,latest_live_01-SEM0004-000000133890,133890,insufficient_source_evidence,13890,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00253,latest_live_01-COM00253,2160000,latest_live_01-SEM0095-000002200790,2200790,insufficient_source_evidence,40790,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00254,latest_live_01-COM00254,2940000,latest_live_01-SEM0130-000002958180,2958180,insufficient_source_evidence,18180,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00255,latest_live_01-COM00255,4560000,latest_live_01-SEM0186-000004569860,4569860,insufficient_source_evidence,9860,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00256,latest_live_01-COM00256,4680000,latest_live_01-SEM0190-000004689940,4689940,insufficient_source_evidence,9940,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00257,latest_live_01-COM00257,1140000,latest_live_01-SEM0045-000001179440,1179440,insufficient_source_evidence,39440,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00258,latest_live_01-COM00258,1200000,latest_live_01-SEM0046-000001214480,1214480,insufficient_source_evidence,14480,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_01,latest_live_01-RL00259,latest_live_01-COM00259,4200000,latest_live_01-SEM0172-000004209530,4209530,topic_related_not_causal,9530,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
