session_id,risk_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,risk_level,risk_evidence,handover_required,handover_reason,safe_fallback,completion_status
latest_live_02,RISK-00217,latest_live_02-SEM0030-000000788610,latest_live_02-COM00350,780000,00:13:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00218,latest_live_02-SEM0054-000001450000,latest_live_02-COM00353,1440000,00:24:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00219,latest_live_02-SEM0054-000001450000,latest_live_02-COM00354,1440000,00:24:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00220,latest_live_02-SEM0010-000000249700,latest_live_02-COM00363,240000,00:04:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00221,latest_live_02-SEM0181-000004693960,latest_live_02-COM00373,4680000,01:18:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00222,latest_live_02-SEM0154-000004034810,latest_live_02-COM00378,4020000,01:07:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00223,latest_live_02-SEM0171-000004517110,latest_live_02-COM00382,4500000,01:15:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00224,latest_live_02-SEM0189-000004992320,latest_live_02-COM00383,4980000,01:23:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00225,latest_live_02-SEM0219-000005771240,latest_live_02-COM00384,5760000,01:36:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00226,latest_live_02-SEM0211-000005526950,latest_live_02-COM00386,5520000,01:32:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00227,latest_live_02-SEM0133-000003540260,latest_live_02-COM00387,3540000,00:59:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00228,latest_live_02-SEM0205-000005358940,latest_live_02-COM00388,5340000,01:29:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00229,latest_live_02-SEM0219-000005771240,latest_live_02-COM00390,5760000,01:36:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00230,latest_live_02-SEM0089-000002405140,latest_live_02-COM00393,2400000,00:40:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00231,latest_live_02-SEM0025-000000611150,latest_live_02-COM00394,600000,00:10:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00232,latest_live_02-SEM0036-000001086720,latest_live_02-COM00397,1080000,00:18:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00233,latest_live_02-SEM0010-000000249700,latest_live_02-COM00399,240000,00:04:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00234,latest_live_02-SEM0129-000003491830,latest_live_02-COM00400,3480000,00:58:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00235,latest_live_02-SEM0003-000000067840,latest_live_02-COM00401,60000,00:01:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00236,latest_live_02-SEM0005-000000123780,latest_live_02-COM00404,120000,00:02:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00237,latest_live_02-SEM0178-000004652320,latest_live_02-COM00406,4620000,01:17:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00238,latest_live_02-SEM0133-000003540260,latest_live_02-COM00409,3540000,00:59:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00239,latest_live_02-SEM0129-000003491830,latest_live_02-COM00410,3480000,00:58:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00240,latest_live_02-SEM0005-000000123780,latest_live_02-COM00412,120000,00:02:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00241,latest_live_02-SEM0028-000000748400,latest_live_02-COM00414,720000,00:12:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00242,latest_live_02-SEM0015-000000365010,latest_live_02-COM00415,360000,00:06:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00243,latest_live_02-SEM0133-000003540260,latest_live_02-COM00417,3540000,00:59:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00244,latest_live_02-SEM0073-000001922430,latest_live_02-COM00418,1920000,00:32:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00245,latest_live_02-SEM0181-000004693960,latest_live_02-COM00419,4680000,01:18:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00246,latest_live_02-SEM0032-000000981050,latest_live_02-COM00420,960000,00:16:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00247,latest_live_02-SEM0032-000000981050,latest_live_02-COM00422,960000,00:16:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00248,latest_live_02-SEM0073-000001922430,latest_live_02-COM00424,1920000,00:32:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00249,latest_live_02-SEM0208-000005491210,latest_live_02-COM00425,5460000,01:31:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00250,latest_live_02-SEM0039-000001163290,latest_live_02-COM00428,1140000,00:19:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00251,latest_live_02-SEM0167-000004393210,latest_live_02-COM00431,4380000,01:13:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00252,latest_live_02-SEM0129-000003491830,latest_live_02-COM00433,3480000,00:58:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00253,latest_live_02-SEM0129-000003491830,latest_live_02-COM00434,3480000,00:58:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00254,latest_live_02-SEM0017-000000423250,latest_live_02-COM00436,420000,00:07:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00255,latest_live_02-SEM0115-000003123500,latest_live_02-COM00438,3060000,00:51:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00256,latest_live_02-SEM0195-000005103370,latest_live_02-COM00439,5100000,01:25:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00257,latest_live_02-SEM0115-000003123500,latest_live_02-COM00441,3060000,00:51:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00258,latest_live_02-SEM0158-000004215820,latest_live_02-COM00442,4200000,01:10:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00259,latest_live_02-SEM0026-000000664780,latest_live_02-COM00443,660000,00:11:00,comment_content_risk,high,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00260,latest_live_02-SEM0013-000000320550,latest_live_02-COM00444,300000,00:05:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00261,latest_live_02-SEM0001-000000003880,latest_live_02-COM00445,0,00:00:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00262,latest_live_02-SEM0139-000003682780,latest_live_02-COM00450,3660000,01:01:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00263,latest_live_02-SEM0042-000001213970,latest_live_02-COM00452,1200000,00:20:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00264,latest_live_02-SEM0032-000000981050,latest_live_02-COM00453,900000,00:15:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00265,latest_live_02-SEM0195-000005103370,latest_live_02-COM00456,5100000,01:25:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00266,latest_live_02-SEM0086-000002353290,latest_live_02-COM00459,2340000,00:39:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00267,latest_live_02-SEM0214-000005646770,latest_live_02-COM00465,5640000,01:34:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00268,latest_live_02-SEM0208-000005491210,latest_live_02-COM00467,5460000,01:31:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00269,latest_live_02-SEM0219-000005771240,latest_live_02-COM00469,5760000,01:36:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00270,latest_live_02-SEM0167-000004393210,latest_live_02-COM00471,4380000,01:13:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00271,latest_live_02-SEM0141-000003729070,latest_live_02-COM00472,3720000,01:02:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00272,latest_live_02-SEM0219-000005771240,latest_live_02-COM00475,5760000,01:36:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00273,latest_live_02-SEM0059-000001577050,latest_live_02-COM00476,1560000,00:26:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00274,latest_live_02-SEM0076-000002043580,latest_live_02-COM00477,2040000,00:34:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00275,latest_live_02-SEM0174-000004564660,latest_live_02-COM00478,4560000,01:16:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00276,latest_live_02-SEM0044-000001276910,latest_live_02-COM00479,1260000,00:21:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00277,latest_live_02-SEM0023-000000564450,latest_live_02-COM00480,540000,00:09:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00278,latest_live_02-SEM0061-000001622330,latest_live_02-COM00481,1620000,00:27:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00279,latest_live_02-SEM0013-000000320550,latest_live_02-COM00482,300000,00:05:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00280,latest_live_02-SEM0114-000003051170,latest_live_02-COM00483,3000000,00:50:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00281,latest_live_02-SEM0028-000000748400,latest_live_02-COM00484,720000,00:12:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00282,latest_live_02-SEM0122-000003338590,latest_live_02-COM00486,3300000,00:55:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00283,latest_live_02-SEM0003-000000067840,latest_live_02-COM00487,60000,00:01:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00284,latest_live_02-SEM0115-000003123500,latest_live_02-COM00489,3060000,00:51:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00285,latest_live_02-SEM0207-000005455560,latest_live_02-COM00490,5400000,01:30:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00286,latest_live_02-SEM0030-000000788610,latest_live_02-COM00491,780000,00:13:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_02,RISK-00287,latest_live_02-SEM0189-000004992320,latest_live_02-COM00496,4980000,01:23:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00288,latest_live_03-SEM0068-000001564120,latest_live_03-COM00500,1560000,00:26:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00289,latest_live_03-SEM0004-000000065400,latest_live_03-COM00502,60000,00:01:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00290,latest_live_03-SEM0039-000000912320,latest_live_03-COM00505,900000,00:15:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00291,latest_live_03-SEM0087-000001991750,latest_live_03-COM00506,1980000,00:33:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00292,latest_live_03-SEM0012-000000363210,latest_live_03-COM00507,360000,00:06:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00293,latest_live_03-SEM0011-000000341920,latest_live_03-COM00509,300000,00:05:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00294,latest_live_03-SEM0009-000000257250,latest_live_03-COM00512,240000,00:04:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00295,latest_live_03-SEM0045-000001048140,latest_live_03-COM00515,1020000,00:17:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00296,latest_live_03-SEM0042-000000976390,latest_live_03-COM00516,960000,00:16:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00297,latest_live_03-SEM0011-000000341920,latest_live_03-COM00517,300000,00:05:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00298,latest_live_03-SEM0016-000000435620,latest_live_03-COM00518,420000,00:07:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00299,latest_live_03-SEM0008-000000196180,latest_live_03-COM00519,180000,00:03:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00300,latest_live_03-SEM0008-000000196180,latest_live_03-COM00520,180000,00:03:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00301,latest_live_03-SEM0080-000001818190,latest_live_03-COM00521,1800000,00:30:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00302,latest_live_03-SEM0008-000000196180,latest_live_03-COM00522,180000,00:03:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00303,latest_live_03-SEM0024-000000611580,latest_live_03-COM00523,600000,00:10:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00304,latest_live_03-SEM0004-000000065400,latest_live_03-COM00524,60000,00:01:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00305,latest_live_03-SEM0051-000001150810,latest_live_03-COM00525,1140000,00:19:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00306,latest_live_03-SEM0004-000000065400,latest_live_03-COM00526,60000,00:01:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00307,latest_live_03-SEM0007-000000165310,latest_live_03-COM00527,120000,00:02:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00308,latest_live_03-SEM0042-000000976390,latest_live_03-COM00529,960000,00:16:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00309,latest_live_03-SEM0102-000002351170,latest_live_03-COM00531,2340000,00:39:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00310,latest_live_03-SEM0108-000002463840,latest_live_03-COM00532,2460000,00:41:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00311,latest_live_03-SEM0045-000001048140,latest_live_03-COM00534,1020000,00:17:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00312,latest_live_03-SEM0009-000000257250,latest_live_03-COM00535,240000,00:04:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00313,latest_live_03-SEM0072-000001636850,latest_live_03-COM00536,1620000,00:27:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00314,latest_live_03-SEM0001-000000000080,latest_live_03-COM00537,0,00:00:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00315,latest_live_03-SEM0051-000001150810,latest_live_03-COM00538,1140000,00:19:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00316,latest_live_03-SEM0064-000001446950,latest_live_03-COM00539,1440000,00:24:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
latest_live_03,RISK-00317,latest_live_03-SEM0056-000001262830,latest_live_03-COM00540,1260000,00:21:00,comment_reply_low_confidence,medium,temporal_proximity_only_not_enough_for_direct_reply,true,direct_reply_not_confirmed_or_comment_risk_present,manual_takeover_or_safe_generic_answer,passed
