session_id,comment_id,anonymous_user_id,dedupe_group_id,comment_text_redacted,intent,risk,first_seen_ms,last_seen_ms,seen_count,source_window_ids,comment_change_segment_ids,evidence_refs,ocr_confidence_avg,source_mix,final_state,completion_status
latest_live_02,latest_live_02-COM00354,latest_live_02-AU54ad1cd1c8,latest_live_02-DG04cd722eadd7,情妹妹赞老师讲得好,正面反馈,none,1440000,1500000,1,latest_live_02-ACTQW0025-A01,latest_live_02-CHG-comment-000001448000;latest_live_02-CHG-host-000001448000;latest_live_02-CHG-scene-000001465000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0025-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00355,latest_live_02-AU988ca01877,latest_live_02-DGd8032f7311dd,情妹子子 大爱的贴心老师❤️,affection,none,1680000,1740000,1,latest_live_02-ACTQW0029-A01,latest_live_02-CHG-comment-000001686000;latest_live_02-CHG-host-000001704000;latest_live_02-CHG-scene-000001738000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0029-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00356,latest_live_02-AUacae7fd030,latest_live_02-DG55e18864877a,想时间动起来！安安...,咨询/建议,none,3840000,3900000,1,latest_live_02-ACTQW0065-A01,latest_live_02-CHG-comment-000003847000;latest_live_02-CHG-host-000003873000;latest_live_02-CHG-scene-000003846000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0065-A01_qwen-vl-plus.json,0.93,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00357,latest_live_02-AU015cdcd04c,latest_live_02-DG0d9f558bc59f,想练好你的身材，抓时间动起来！,鼓励参与,none,2820000,2880000,1,latest_live_02-ACTQW0048-A01,latest_live_02-CHG-comment-000002832000;latest_live_02-CHG-host-000002832000;latest_live_02-CHG-scene-000002824000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0048-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00358,latest_live_02-AU4c22d51b86,latest_live_02-DGc0cd5fbebafe,想练好盆底肌，抓时间动起来！,咨询/寻求建议,none,2760000,2820000,1,latest_live_02-ACTQW0047-A01,latest_live_02-CHG-comment-000002782000;latest_live_02-CHG-host-000002797000;latest_live_02-CHG-scene-000002768000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0047-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00359,latest_live_02-AUa020063b9f,latest_live_02-DG8af138962ad5,想要好身材的姐妹，凯...,咨询/建议,none,3840000,3900000,1,latest_live_02-ACTQW0065-A01,latest_live_02-CHG-comment-000003847000;latest_live_02-CHG-host-000003873000;latest_live_02-CHG-scene-000003846000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0065-A01_qwen-vl-plus.json,0.91,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00360,latest_live_02-AU25544627ca,latest_live_02-DG2041366e7d2c,想要好身材的姐妹，抓紧时间赶起来！,鼓励,none,2340000,2400000,1,latest_live_02-ACTQW0040-A01,latest_live_02-CHG-comment-000002365000;latest_live_02-CHG-host-000002363000;latest_live_02-CHG-scene-000002376000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0040-A01_qwen-vl-plus.json,0.91,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00361,latest_live_02-AU809cda7f16,latest_live_02-DG16843ed2f7eb,感恩感心老师！,positive_feedback,none,1380000,1440000,1,latest_live_02-ACTQW0024-A01,latest_live_02-CHG-comment-000001380000;latest_live_02-CHG-host-000001388000;latest_live_02-CHG-scene-000001402000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0024-A01_qwen-vl-plus.json,0.94,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00362,latest_live_02-AUff1e6a4446,latest_live_02-DG2cc7bb8f559e,感谢感心老师！,positive_feedback,none,1380000,1440000,1,latest_live_02-ACTQW0024-A01,latest_live_02-CHG-comment-000001380000;latest_live_02-CHG-host-000001388000;latest_live_02-CHG-scene-000001402000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0024-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00363,latest_live_02-AU4bcd8fd047,latest_live_02-DG40ae7d8d7f3f,我们女性和男性，其实我们除了四肢以外，最大的差异其实是来源于什么？来源于我们生殖系统，来源于我们的骨盆。,教育/科普,none,240000,300000,1,latest_live_02-ACTQW0005-A01,latest_live_02-CHG-comment-000000250000;latest_live_02-CHG-host-000000250000;latest_live_02-CHG-scene-000000265000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0005-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00364,latest_live_02-AUe79b296633,latest_live_02-DG062837367000,我们已经帮助了数十万家的女性找回了年轻、找回了自信、找回了当时的这种做女人的感觉，而且培养了上千名的私密瑜伽的教练。,testimonial,none,2880000,2940000,1,latest_live_02-ACTQW0049-A01,latest_live_02-CHG-comment-000002928000;latest_live_02-CHG-host-000002928000;latest_live_02-CHG-scene-000002926000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0049-A01_qwen-vl-plus.json,0.93,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00365,latest_live_02-AUa1e9268aed,latest_live_02-DGb47dd6d7c340,我心永存@关注了主播,关注,none,5040000,5100000,1,latest_live_02-ACTQW0085-A01,latest_live_02-CHG-comment-000005082000;latest_live_02-CHG-host-000005093000;latest_live_02-CHG-scene-000005095000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0085-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00366,latest_live_02-AU982514868d,latest_live_02-DG285437e47413,所以说大家是跟着源头学习。,informative,none,2880000,2940000,1,latest_live_02-ACTQW0049-A01,latest_live_02-CHG-comment-000002928000;latest_live_02-CHG-host-000002928000;latest_live_02-CHG-scene-000002926000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0049-A01_qwen-vl-plus.json,0.9,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00367,latest_live_02-AU8517fccbc5,latest_live_02-DG9bd9098696f8,所有姐妹们，只要是女人的，想要做女人的，都跟着老师一起练习起来！,call_to_action,none,2880000,2940000,1,latest_live_02-ACTQW0049-A01,latest_live_02-CHG-comment-000002928000;latest_live_02-CHG-host-000002928000;latest_live_02-CHG-scene-000002926000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0049-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00368,latest_live_02-AUef9509c9f2,latest_live_02-DG00d5969104e3,找不到盆底肌的力量，能到直接问姐姐，仔细听老师讲解,咨询,none,5040000,5100000,1,latest_live_02-ACTQW0085-A01,latest_live_02-CHG-comment-000005082000;latest_live_02-CHG-host-000005093000;latest_live_02-CHG-scene-000005095000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0085-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00369,latest_live_02-AUab43d8141a,latest_live_02-DG9a0a5b406fc0,拍一发三会有什么？第一个会有球球，第二个给你们专门配的这个专门的这个打气筒，第三个还有我们的这个宝贝学习卡，千万不要丢了，这个才是最值钱的，这个才是最值钱的，学习卡里面有我亲自给你们录制的20节的视频课程。,informative,none,2280000,2340000,1,latest_live_02-ACTQW0039-A01,latest_live_02-CHG-comment-000002285000;latest_live_02-CHG-host-000002293000;latest_live_02-CHG-scene-000002299000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0039-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00370,latest_live_02-AU6aefbe1cfe,latest_live_02-DG8ad2404711d3,拍一号链接，领满心老师练视频,引导购买,none,3660000,3720000,1,latest_live_02-ACTQW0062-A01,latest_live_02-CHG-comment-000003664000;latest_live_02-CHG-host-000003664000;latest_live_02-CHG-scene-000003660000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0062-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00371,latest_live_02-AU910bcedbaa,latest_live_02-DG4585c994e2b8,拍了拍，不会练，也白拍，所拍的记得领取赠课的练课顺,咨询/反馈,none,4140000,4200000,1,latest_live_02-ACTQW0070-A01,latest_live_02-CHG-comment-000004173000;latest_live_02-CHG-host-000004173000;latest_live_02-CHG-scene-000004145000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0070-A01_qwen-vl-plus.json,0.85,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00372,latest_live_02-AU734189fbc3,latest_live_02-DG50959b72ae57,拍了椰子油的姐妹可以私教老师的手法,inquiry,none,4620000,4680000,1,latest_live_02-ACTQW0078-A01,latest_live_02-CHG-comment-000004677000;latest_live_02-CHG-host-000004677000;latest_live_02-CHG-scene-000004679000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0078-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00373,latest_live_02-AUd1436b92eb,latest_live_02-DGaca427760589,拍了椰子油，联系客服,purchase_inquiry,none,4680000,4740000,1,latest_live_02-ACTQW0079-A01,latest_live_02-CHG-comment-000004733000;latest_live_02-CHG-host-000004733000;latest_live_02-CHG-scene-000004686000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0079-A01_qwen-vl-plus.json,0.85,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00374,latest_live_02-AU68c3b56434,latest_live_02-DG6fae876e6823,拍了片片，不会练，也白拍了。,question,none,1860000,1920000,1,latest_live_02-ACTQW0032-A01,latest_live_02-CHG-comment-000001895000;latest_live_02-CHG-host-000001895000;latest_live_02-CHG-scene-000001879000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0032-A01_qwen-vl-plus.json,0.88,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00375,latest_live_02-AUc84de76369,latest_live_02-DG9eb07220d4b5,拍了球...每个课球都配了单独的打气筒和连接管...下单商品...,product_praise,none,1620000,1680000,1,latest_live_02-ACTQW0028-A01,latest_live_02-CHG-comment-000001665000;latest_live_02-CHG-host-000001672000;latest_live_02-CHG-scene-000001666000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0028-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00376,latest_live_02-AUc1670f0351,latest_live_02-DGf453ee764e42,拍了球一套紧致瑜伽球训练营，课程有教的怎么小腹，怎么瘦腰的嘛,咨询,none,2340000,2400000,1,latest_live_02-ACTQW0040-A01,latest_live_02-CHG-comment-000002365000;latest_live_02-CHG-host-000002363000;latest_live_02-CHG-scene-000002376000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0040-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00377,latest_live_02-AUd4440317af,latest_live_02-DG7c44623d3e9b,拍了球球，不会练，也白带，所拍的所有的记忆和领悟的练球就5783笑了,分享练习体验,none,1740000,1800000,1,latest_live_02-ACTQW0030-A01,latest_live_02-CHG-comment-000001743000;latest_live_02-CHG-host-000001740000;latest_live_02-CHG-scene-000001742000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0030-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00378,latest_live_02-AU317dba6020,latest_live_02-DG6f6537dc0ccd,拍了球的姐妹点小黄车领取专属的球技训练课程和提升赛程...,product_promotion,none,4020000,4080000,1,latest_live_02-ACTQW0068-A01,latest_live_02-CHG-comment-000004021000;latest_live_02-CHG-host-000004073000;latest_live_02-CHG-scene-000004078000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0068-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00379,latest_live_02-AU920b2d5208,latest_live_02-DG2888e67cb760,拍了盆底肌的视频，可以在私教群里领取按摩手法。,分享资源,none,4860000,4920000,1,latest_live_02-ACTQW0082-A01,latest_live_02-CHG-comment-000004915000;latest_live_02-CHG-host-000004915000;latest_live_02-CHG-scene-000004872000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0082-A01_qwen-vl-plus.json,0.82,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00380,latest_live_02-AU1cba5b3fc5,latest_live_02-DGc853cd613888,拍了筷子油的姐妹。,positive_feedback,none,4980000,5040000,1,latest_live_02-ACTQW0084-A01,latest_live_02-CHG-comment-000005000000;latest_live_02-CHG-host-000005000000;latest_live_02-CHG-scene-000005000000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0084-A01_qwen-vl-plus.json,0.83,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00381,latest_live_02-AUbbb1960767,latest_live_02-DG0ca40d3db35e,接安B：在家练盆底肌，变美不费力！,分享经验,none,1140000,1200000,1,latest_live_02-ACTQW0020-A01,latest_live_02-CHG-comment-000001142000;latest_live_02-CHG-host-000001142000;latest_live_02-CHG-scene-000001142000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0020-A01_qwen-vl-plus.json,0.91,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00382,latest_live_02-AU90e10eefb2,latest_live_02-DG59dfbfe4c764,支持老师！,support,none,4500000,4508000,1,latest_live_02-QW0016,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0016_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_02,latest_live_02-COM00383,latest_live_02-AU20c14ba22f,latest_live_02-DGb286d52d7e96,新进到直播间...听老师讲解！,engagement,none,4980000,5040000,1,latest_live_02-ACTQW0084-A01,latest_live_02-CHG-comment-000005000000;latest_live_02-CHG-host-000005000000;latest_live_02-CHG-scene-000005000000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0084-A01_qwen-vl-plus.json,0.81,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00384,latest_live_02-AU0b2e269d36,latest_live_02-DGa4ba7d3ff636,无月有林成为在线观众TOP1！,engagement,none,5760000,5811052,1,latest_live_02-ACTQW0097-A01,latest_live_02-CHG-comment-000005770000;latest_live_02-CHG-host-000005770000;latest_live_02-CHG-scene-000005772000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0097-A01_qwen-vl-plus.json,0.94,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00385,latest_live_02-AU13862727ae,latest_live_02-DG576514fe6ed9,无月有林：每天15分钟，改变盆底好轻松！,positive_feedback,none,5220000,5280000,1,latest_live_02-ACTQW0088-A01,latest_live_02-CHG-comment-000005233000;latest_live_02-CHG-host-000005233000;latest_live_02-CHG-scene-000005257000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0088-A01_qwen-vl-plus.json,0.91,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00386,latest_live_02-AU3d3c39ff0e,latest_live_02-DGd5338692d827,无月林成为在线公益PO！,支持/鼓励,none,5520000,5580000,1,latest_live_02-ACTQW0093-A01,latest_live_02-CHG-comment-000005545000;latest_live_02-CHG-host-000005545000;latest_live_02-CHG-scene-000005563000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0093-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00387,latest_live_02-AU37d94ce3b3,latest_live_02-DG68749e29ca2e,无林不欢关注了,new_follower,none,3540000,3600000,1,latest_live_02-ACTQW0060-A01,latest_live_02-CHG-comment-000003565000;latest_live_02-CHG-host-000003565000;latest_live_02-CHG-scene-000003540000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0060-A01_qwen-vl-plus.json,0.88,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00388,latest_live_02-AUb0ef5cecf8,latest_live_02-DGcb31a9b811de,无林月光成为在线TOP1！,支持,none,5340000,5400000,1,latest_live_02-ACTQW0090-A01,latest_live_02-CHG-comment-000005346000;latest_live_02-CHG-host-000005346000;latest_live_02-CHG-scene-000005386000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0090-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00389,latest_live_02-AUadf0bbc192,latest_live_02-DGa5c8d3b14d35,无林有月成为在线TOP1！,咨询/反馈,none,5280000,5340000,1,latest_live_02-ACTQW0089-A01,latest_live_02-CHG-comment-000005336000;latest_live_02-CHG-host-000005336000;latest_live_02-CHG-scene-000005305000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0089-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00390,latest_live_02-AUcdb72821e3,latest_live_02-DGcdaa07520914,春天来了了,greeting,none,5760000,5811052,1,latest_live_02-ACTQW0097-A01,latest_live_02-CHG-comment-000005770000;latest_live_02-CHG-host-000005770000;latest_live_02-CHG-scene-000005772000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0097-A01_qwen-vl-plus.json,0.91,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00391,latest_live_02-AUb8b061dd7b,latest_live_02-DGd390a7b13e81,是的呀 感恩满老师...,positive_feedback,none,1320000,1380000,1,latest_live_02-ACTQW0023-A01,latest_live_02-CHG-comment-000001328000;latest_live_02-CHG-host-000001377000;latest_live_02-CHG-scene-000001376000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0023-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00392,latest_live_02-AU0bbfc34904,latest_live_02-DG4c081513416d,晨光熹微 关注了主播 主播天天见,follow,none,1680000,1740000,1,latest_live_02-ACTQW0029-A01,latest_live_02-CHG-comment-000001686000;latest_live_02-CHG-host-000001704000;latest_live_02-CHG-scene-000001738000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0029-A01_qwen-vl-plus.json,0.87,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00393,latest_live_02-AUd75360e7b2,latest_live_02-DG9755bd0fb1c3,期待,expression_of_interest,none,2400000,2408000,1,latest_live_02-QW0009,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0009_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_02,latest_live_02-COM00394,latest_live_02-AUa92ac3de2f,latest_live_02-DG5fd0b3989d4b,期待下节课！,anticipation,none,600000,908000,2,latest_live_02-QW0003;latest_live_02-QW0004,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0003_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0004_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_02,latest_live_02-COM00395,latest_live_02-AUf0ed102c2a,latest_live_02-DGd54dd790e57c,期待姐妹们的进入马上就会开始今天的课程练习了,期待/参与,none,180000,240000,1,latest_live_02-ACTQW0004-A01,latest_live_02-CHG-comment-000000200000;latest_live_02-CHG-host-000000200000;latest_live_02-CHG-scene-000000200000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0004-A01_qwen-vl-plus.json,0.91,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00396,latest_live_02-AU3b960030f6,latest_live_02-DGd6b0bc943bc8,期待更多内容。,engagement,none,1200000,2708000,4,latest_live_02-QW0005;latest_live_02-QW0007;latest_live_02-QW0008;latest_live_02-QW0010,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0005_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0007_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0008_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0010_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_02,latest_live_02-COM00397,latest_live_02-AU9b48ec767d,latest_live_02-DGe28e66694b0c,李娇加入了直播间,greeting,none,1080000,1140000,1,latest_live_02-ACTQW0019-A01,latest_live_02-CHG-comment-000001131000;latest_live_02-CHG-host-000001131000;latest_live_02-CHG-scene-000001131000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0019-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00398,latest_live_02-AU810b91708d,latest_live_02-DGc8c37b38c7fe,李小朴：拍一钩链，领潮心老师练腰腿,咨询/互动,none,2220000,2280000,1,latest_live_02-ACTQW0038-A01,latest_live_02-CHG-comment-000002252000;latest_live_02-CHG-host-000002252000;latest_live_02-CHG-scene-000002253000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0038-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_02,latest_live_02-COM00399,latest_live_02-AUf4f72efc6b,latest_live_02-DG0fd3fb1d91c3,来，其实女性跟男性的运动呢，是有很大的不差异性的啊！因为首先第一个可能是体力上面的差异，第二个叫身体结构上面的差异。,教育/科普,none,240000,300000,1,latest_live_02-ACTQW0005-A01,latest_live_02-CHG-comment-000000250000;latest_live_02-CHG-host-000000250000;latest_live_02-CHG-scene-000000265000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0005-A01_qwen-vl-plus.json,0.94,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
