unknown_id,session_id,related_event_id,related_comment_id,start_ms,end_ms,unknown_type,source_limit_status,reason,evidence_ref,recommended_recovery,completion_status
UNK000355,latest_live_07,latest_live_07-VC0093,,5520000,5580000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000356,latest_live_07,latest_live_07-VC0094,,5580000,5640000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000357,latest_live_07,latest_live_07-VC0095,,5640000,5700000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000358,latest_live_07,latest_live_07-VC0096,,5700000,5700437,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000359,latest_live_08,latest_live_08-VC0002,,60000,120000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000360,latest_live_08,latest_live_08-VC0003,,120000,180000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000361,latest_live_08,latest_live_08-VC0004,,180000,240000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000362,latest_live_08,latest_live_08-VC0005,,240000,300000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000363,latest_live_08,latest_live_08-VC0007,,360000,420000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000364,latest_live_08,latest_live_08-VC0008,,420000,480000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000365,latest_live_08,latest_live_08-VC0009,,480000,540000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000366,latest_live_08,latest_live_08-VC0010,,540000,600000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000367,latest_live_08,latest_live_08-VC0012,,660000,720000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000368,latest_live_08,latest_live_08-VC0013,,720000,780000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000369,latest_live_08,latest_live_08-VC0014,,780000,840000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000370,latest_live_08,latest_live_08-VC0015,,840000,900000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000371,latest_live_08,latest_live_08-VC0017,,960000,1020000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000372,latest_live_08,latest_live_08-VC0018,,1020000,1080000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000373,latest_live_08,latest_live_08-VC0019,,1080000,1140000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000374,latest_live_08,latest_live_08-VC0020,,1140000,1200000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000375,latest_live_08,latest_live_08-VC0022,,1260000,1320000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000376,latest_live_08,latest_live_08-VC0023,,1320000,1380000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000377,latest_live_08,latest_live_08-VC0024,,1380000,1440000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000378,latest_live_08,latest_live_08-VC0025,,1440000,1500000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000379,latest_live_08,latest_live_08-VC0027,,1560000,1620000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000380,latest_live_08,latest_live_08-VC0028,,1620000,1680000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000381,latest_live_08,latest_live_08-VC0029,,1680000,1740000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000382,latest_live_08,latest_live_08-VC0030,,1740000,1800000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000383,latest_live_08,latest_live_08-VC0032,,1860000,1920000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000384,latest_live_08,latest_live_08-VC0033,,1920000,1980000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000385,latest_live_08,latest_live_08-VC0034,,1980000,2040000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000386,latest_live_08,latest_live_08-VC0035,,2040000,2100000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000387,latest_live_08,latest_live_08-VC0037,,2160000,2220000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000388,latest_live_08,latest_live_08-VC0038,,2220000,2280000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000389,latest_live_08,latest_live_08-VC0039,,2280000,2340000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000390,latest_live_08,latest_live_08-VC0040,,2340000,2400000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000391,latest_live_08,latest_live_08-VC0042,,2460000,2520000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000392,latest_live_08,latest_live_08-VC0043,,2520000,2580000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000393,latest_live_08,latest_live_08-VC0044,,2580000,2640000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000394,latest_live_08,latest_live_08-VC0045,,2640000,2700000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000395,latest_live_08,latest_live_08-VC0047,,2760000,2820000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000396,latest_live_08,latest_live_08-VC0048,,2820000,2880000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000397,latest_live_08,latest_live_08-VC0049,,2880000,2940000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000398,latest_live_08,latest_live_08-VC0050,,2940000,3000000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000399,latest_live_08,latest_live_08-VC0052,,3060000,3120000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000400,latest_live_08,latest_live_08-VC0053,,3120000,3180000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000401,latest_live_08,latest_live_08-VC0054,,3180000,3240000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000402,latest_live_08,latest_live_08-VC0055,,3240000,3300000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000403,latest_live_08,latest_live_08-VC0057,,3360000,3420000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000404,latest_live_08,latest_live_08-VC0058,,3420000,3480000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000405,latest_live_08,latest_live_08-VC0059,,3480000,3540000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000406,latest_live_08,latest_live_08-VC0060,,3540000,3600000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000407,latest_live_08,latest_live_08-VC0062,,3660000,3720000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000408,latest_live_08,latest_live_08-VC0063,,3720000,3780000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000409,latest_live_08,latest_live_08-VC0064,,3780000,3840000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000410,latest_live_08,latest_live_08-VC0065,,3840000,3900000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000411,latest_live_09,latest_live_09-VC0002,,60000,120000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000412,latest_live_09,latest_live_09-VC0003,,120000,180000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000413,latest_live_09,latest_live_09-VC0004,,180000,240000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000414,latest_live_09,latest_live_09-VC0005,,240000,300000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000415,latest_live_09,latest_live_09-VC0007,,360000,420000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000416,latest_live_09,latest_live_09-VC0008,,420000,480000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000417,latest_live_09,latest_live_09-VC0009,,480000,540000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000418,latest_live_09,latest_live_09-VC0010,,540000,600000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000419,latest_live_09,latest_live_09-VC0012,,660000,720000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000420,latest_live_09,latest_live_09-VC0013,,720000,780000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000421,latest_live_09,latest_live_09-VC0014,,780000,840000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000422,latest_live_09,latest_live_09-VC0015,,840000,900000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000423,latest_live_09,latest_live_09-VC0017,,960000,1020000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000424,latest_live_09,latest_live_09-VC0018,,1020000,1080000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000425,latest_live_09,latest_live_09-VC0019,,1080000,1140000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000426,latest_live_09,latest_live_09-VC0020,,1140000,1200000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000427,latest_live_09,latest_live_09-VC0022,,1260000,1320000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000428,latest_live_09,latest_live_09-VC0023,,1320000,1380000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000429,latest_live_09,latest_live_09-VC0024,,1380000,1440000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000430,latest_live_09,latest_live_09-VC0025,,1440000,1500000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000431,latest_live_09,latest_live_09-VC0027,,1560000,1620000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000432,latest_live_09,latest_live_09-VC0028,,1620000,1680000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000433,latest_live_09,latest_live_09-VC0029,,1680000,1740000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000434,latest_live_09,latest_live_09-VC0030,,1740000,1800000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000435,latest_live_09,latest_live_09-VC0032,,1860000,1920000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000436,latest_live_09,latest_live_09-VC0033,,1920000,1980000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000437,latest_live_09,latest_live_09-VC0034,,1980000,2040000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000438,latest_live_09,latest_live_09-VC0035,,2040000,2100000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000439,latest_live_09,latest_live_09-VC0037,,2160000,2220000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000440,latest_live_09,latest_live_09-VC0038,,2220000,2278934,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000441,latest_live_10,latest_live_10-VC0002,,60000,120000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000442,latest_live_10,latest_live_10-VC0003,,120000,180000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000443,latest_live_10,latest_live_10-VC0004,,180000,240000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000444,latest_live_10,latest_live_10-VC0005,,240000,300000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000445,latest_live_10,latest_live_10-VC0007,,360000,420000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000446,latest_live_10,latest_live_10-VC0008,,420000,480000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000447,latest_live_10,latest_live_10-VC0009,,480000,540000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000448,latest_live_10,latest_live_10-VC0010,,540000,600000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000449,latest_live_10,latest_live_10-VC0012,,660000,720000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000450,latest_live_10,latest_live_10-VC0013,,720000,780000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000451,latest_live_10,latest_live_10-VC0014,,780000,840000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000452,latest_live_10,latest_live_10-VC0015,,840000,900000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000453,latest_live_10,latest_live_10-VC0017,,960000,1020000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000454,latest_live_10,latest_live_10-VC0018,,1020000,1080000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000455,latest_live_10,latest_live_10-VC0019,,1080000,1140000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000456,latest_live_10,latest_live_10-VC0020,,1140000,1200000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000457,latest_live_10,latest_live_10-VC0022,,1260000,1320000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000458,latest_live_10,latest_live_10-VC0023,,1320000,1380000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000459,latest_live_10,latest_live_10-VC0024,,1380000,1440000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000460,latest_live_10,latest_live_10-VC0025,,1440000,1500000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000461,latest_live_10,latest_live_10-VC0027,,1560000,1620000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000462,latest_live_10,latest_live_10-VC0028,,1620000,1680000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000463,latest_live_10,latest_live_10-VC0029,,1680000,1740000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000464,latest_live_10,latest_live_10-VC0030,,1740000,1800000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000465,latest_live_10,latest_live_10-VC0032,,1860000,1920000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000466,latest_live_10,latest_live_10-VC0033,,1920000,1980000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000467,latest_live_10,latest_live_10-VC0034,,1980000,2040000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000468,latest_live_10,latest_live_10-VC0035,,2040000,2100000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000469,latest_live_10,latest_live_10-VC0037,,2160000,2220000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000470,latest_live_10,latest_live_10-VC0038,,2220000,2280000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000471,latest_live_10,latest_live_10-VC0039,,2280000,2340000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000472,latest_live_10,latest_live_10-VC0040,,2340000,2400000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000473,latest_live_10,latest_live_10-VC0042,,2460000,2520000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000474,latest_live_10,latest_live_10-VC0043,,2520000,2580000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000475,latest_live_10,latest_live_10-VC0044,,2580000,2640000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000476,latest_live_10,latest_live_10-VC0045,,2640000,2700000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000477,latest_live_10,latest_live_10-VC0047,,2760000,2820000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000478,latest_live_10,latest_live_10-VC0048,,2820000,2880000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000479,latest_live_10,latest_live_10-VC0049,,2880000,2940000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000480,latest_live_10,latest_live_10-VC0050,,2940000,3000000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000481,latest_live_10,latest_live_10-VC0052,,3060000,3120000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
UNK000482,latest_live_10,latest_live_10-VC0053,,3120000,3180000,visual_comment_action_window,source_limited_unknown,no_qwen_vl_observation_for_this_60s_registry_window,,补跑该 60 秒窗口或人工回看原视频。,blocked_source_limit
