session_id,comment_id,dedupe_group_id,comment_text_redacted,comment_intent_candidate,comment_risk,first_seen_ms,last_seen_ms,seen_count,source_window_ids,evidence_refs,final_state,completion_status
latest_live_02,latest_live_02-COM00029,latest_live_02-DG1b9a999eb60f,老师你好，我是第一次来听直播,greeting,none,5100000,5108000,1,latest_live_02-QW0018,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0018_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_02,latest_live_02-COM00030,latest_live_02-DGaaea00e43c8d,老师讲得真好，受益匪浅,compliment,none,5100000,5108000,1,latest_live_02-QW0018,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0018_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_02,latest_live_02-COM00031,latest_live_02-DG32461df57962,马走日，每天15分钟，空腹就能掉脂肪！,product_promotion,none,5400000,5408000,1,latest_live_02-QW0019,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0019_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_02,latest_live_02-COM00032,latest_live_02-DG72c5ebc33edc,减肥：每天15分钟，空腹就能掉脂肪！,product_promotion,none,5400000,5408000,1,latest_live_02-QW0019,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0019_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_02,latest_live_02-COM00033,latest_live_02-DG8b3bc863b9f3,健身：每天15分钟，空腹就能掉脂肪！,product_promotion,none,5400000,5408000,1,latest_live_02-QW0019,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0019_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_02,latest_live_02-COM00034,latest_live_02-DG26962bc337bd,减脂：每天15分钟，空腹就能掉脂肪！,product_promotion,none,5400000,5408000,1,latest_live_02-QW0019,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0019_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_02,latest_live_02-COM00035,latest_live_02-DG5fd54b042b9f,运动什么？,question,none,5400000,5408000,1,latest_live_02-QW0019,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/api_raw/latest_live_02_vision_0019_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00001,latest_live_03-DG7142050a8222,老师好,greeting,none,0,2408000,3,latest_live_03-QW0001;latest_live_03-QW0002;latest_live_03-QW0009,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0001_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0009_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00002,latest_live_03-DGde3c0f459849,支持一下,support,none,0,8000,1,latest_live_03-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0001_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00003,latest_live_03-DG440ee0853ad1,你好,greeting,none,300000,308000,1,latest_live_03-QW0002,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0002_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00004,latest_live_03-DG1a736f5321b4,加油,encouragement,none,300000,2408000,3,latest_live_03-QW0002;latest_live_03-QW0004;latest_live_03-QW0009,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0004_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0009_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00005,latest_live_03-DG314aec69a416,老师讲的太好了,appreciation,none,600000,608000,1,latest_live_03-QW0003,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0003_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00006,latest_live_03-DG0637a22295e3,学到了,learning,none,600000,608000,1,latest_live_03-QW0003,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0003_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00007,latest_live_03-DG7e34502956e3,不错哦,positive_feedback,none,900000,908000,1,latest_live_03-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0004_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00008,latest_live_03-DG6fd4aae2e356,评论已脱敏,咨询/互动,none,1200000,1208000,1,latest_live_03-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0005_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00009,latest_live_03-DG69d8d76de7af,老师讲得真好！,positive_feedback,none,1500000,1508000,1,latest_live_03-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0006_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00010,latest_live_03-DG2f86a94b8397,期待实战训练营！,enrollment_interest,none,1500000,1508000,1,latest_live_03-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0006_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00011,latest_live_03-DG8d3ebaef34a4,不对啊，你打车怎么整错了,纠正信息,none,1800000,1808000,1,latest_live_03-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0007_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00012,latest_live_03-DG76146a86e779,你在门口了啊,确认位置,none,1800000,1808000,1,latest_live_03-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0007_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00013,latest_live_03-DG68eba8f6394e,大门这边整,指示方向,none,1800000,1808000,1,latest_live_03-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0007_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_03,latest_live_03-COM00014,latest_live_03-DG529217de8213,评论内容已脱敏,咨询/互动,none,2100000,2108000,1,latest_live_03-QW0008,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0008_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_04,latest_live_04-COM00001,latest_live_04-DG7142050a8222,老师好！,greeting,none,0,1508000,4,latest_live_04-QW0001;latest_live_04-QW0004;latest_live_04-QW0005;latest_live_04-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0001_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0004_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0005_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0006_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_04,latest_live_04-COM00002,latest_live_04-DGe8a46ae17e5e,期待今天的课程！,anticipation,none,0,8000,1,latest_live_04-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0001_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_04,latest_live_04-COM00003,latest_live_04-DG7e34502956e3,不错哦,支持,none,300000,308000,1,latest_live_04-QW0002,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0002_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_04,latest_live_04-COM00004,latest_live_04-DG1a736f5321b4,加油,encouragement,none,300000,1508000,4,latest_live_04-QW0002;latest_live_04-QW0003;latest_live_04-QW0004;latest_live_04-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0003_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0004_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0006_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_04,latest_live_04-COM00005,latest_live_04-DG440ee0853ad1,你好,greeting,none,600000,608000,1,latest_live_04-QW0003,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0003_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_04,latest_live_04-COM00006,latest_live_04-DG9755bd0fb1c3,期待,anticipation,none,1200000,1208000,1,latest_live_04-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0005_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_05,latest_live_05-COM00001,latest_live_05-DG65e2c71d3392,老公你真好,affirmation,none,0,8000,1,latest_live_05-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0001_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_05,latest_live_05-COM00002,latest_live_05-DGed9ff6b70a36,姐姐你好美,compliment,none,0,8000,1,latest_live_05-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0001_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_05,latest_live_05-COM00003,latest_live_05-DGde3c0f459849,支持一下,support,none,0,8000,1,latest_live_05-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0001_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_05,latest_live_05-COM00004,latest_live_05-DG529217de8213,评论内容已脱敏,咨询/互动,none,300000,1808000,5,latest_live_05-QW0002;latest_live_05-QW0003;latest_live_05-QW0004;latest_live_05-QW0006;latest_live_05-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0003_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0004_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0006_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0007_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_05,latest_live_05-COM00005,latest_live_05-DG440ee0853ad1,你好,greeting,none,1200000,1208000,1,latest_live_05-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0005_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_05,latest_live_05-COM00006,latest_live_05-DG1a736f5321b4,加油,encouragement,none,1200000,1208000,1,latest_live_05-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0005_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00001,latest_live_06-DG7142050a8222,老师好,greeting,none,0,3308000,10,latest_live_06-QW0001;latest_live_06-QW0002;latest_live_06-QW0003;latest_live_06-QW0004;latest_live_06-QW0007;latest_live_06-QW0008;latest_live_06-QW0009;latest_live_06-QW0010;latest_live_06-QW0011;latest_live_06-QW0012,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0001_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0003_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0004_qwen3-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0007_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0008_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0009_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0010_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0011_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00002,latest_live_06-DG1a736f5321b4,加油,encouragement,none,0,3308000,10,latest_live_06-QW0001;latest_live_06-QW0002;latest_live_06-QW0003;latest_live_06-QW0005;latest_live_06-QW0007;latest_live_06-QW0008;latest_live_06-QW0009;latest_live_06-QW0010;latest_live_06-QW0011;latest_live_06-QW0012,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0001_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0003_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0005_qwen-vl-max.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0007_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0008_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0009_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0010_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0011_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00003,latest_live_06-DGf1f896b6ff3e,已关注,subscription confirmation,none,900000,908000,1,latest_live_06-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0004_qwen3-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00004,latest_live_06-DG2cccc62b33cf,期待课程,anticipation expression,none,900000,908000,1,latest_live_06-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0004_qwen3-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00005,latest_live_06-DG007060bb055d,5天能瘦吗,question about efficacy,none,900000,908000,1,latest_live_06-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0004_qwen3-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00006,latest_live_06-DG74dd9bb4cc3f,坚持就是胜利,motivation,none,1200000,1208000,1,latest_live_06-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0005_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00007,latest_live_06-DGe24ee3a9b98c,老师辛苦了,appreciation,none,1200000,1208000,1,latest_live_06-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0005_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00008,latest_live_06-DG3e2739f3474f,动作好标准,positive_feedback,none,1200000,1208000,1,latest_live_06-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0005_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00009,latest_live_06-DG45b84f5a2f97,老师讲得很好！,positive_feedback,none,1500000,1508000,1,latest_live_06-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0006_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_06,latest_live_06-COM00010,latest_live_06-DG13a0706f45ed,学到了很多！,learning_experience,none,1500000,1508000,1,latest_live_06-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0006_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00001,latest_live_07-DGde3c0f459849,支持一下！,support,none,0,8000,1,latest_live_07-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0001_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00002,latest_live_07-DG1a736f5321b4,加油！,encouragement,none,0,8000,1,latest_live_07-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0001_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00003,latest_live_07-DG45b84f5a2f97,老师讲得很好,positive_feedback,none,300000,5108000,7,latest_live_07-QW0002;latest_live_07-QW0003;latest_live_07-QW0004;latest_live_07-QW0005;latest_live_07-QW0008;latest_live_07-QW0016;latest_live_07-QW0018,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0003_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0004_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0005_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0008_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0016_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0018_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00004,latest_live_07-DG0637a22295e3,学到了,learning,none,300000,1808000,2,latest_live_07-QW0002;latest_live_07-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0007_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00005,latest_live_07-DG664e891ff457,期待更多内容！,anticipation,none,600000,908000,2,latest_live_07-QW0003;latest_live_07-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0003_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0004_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00006,latest_live_07-DGde02886ab0a9,期待更多干货！,期待,none,1200000,4508000,2,latest_live_07-QW0005;latest_live_07-QW0016,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0005_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0016_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00007,latest_live_07-DG2e2b69a42445,老师讲得很好，谢谢！,appreciation,none,1500000,2708000,2,latest_live_07-QW0006;latest_live_07-QW0010,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0006_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0010_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00008,latest_live_07-DG1ec08baaa584,学到新知识了，继续加油！,encouragement,none,1500000,1508000,1,latest_live_07-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0006_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00009,latest_live_07-DG314aec69a416,老师讲的太好了,appreciation,none,1800000,3308000,2,latest_live_07-QW0007;latest_live_07-QW0012,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0007_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0012_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00010,latest_live_07-DG873a5369d269,谢谢老师,gratitude,none,1800000,1808000,1,latest_live_07-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0007_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00011,latest_live_07-DGf9d143505438,请问什么时候开始？,inquiry,none,2100000,2108000,1,latest_live_07-QW0008,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0008_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00012,latest_live_07-DG1c1d08b765b4,私教跟练课 安战训练营,course_promotion,none,2400000,2408000,1,latest_live_07-QW0009,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00013,latest_live_07-DGaf5e85b842a4,五天免费跟练 一对一指导,course_promotion,none,2400000,3008000,2,latest_live_07-QW0009;latest_live_07-QW0011,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0011_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00014,latest_live_07-DGb39a75f2fd23,八九点加减25cm的腰围,product_feature,none,2400000,2408000,1,latest_live_07-QW0009,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00015,latest_live_07-DG3a6fadf1e519,期待更多干货分享。,anticipation,none,2700000,2708000,1,latest_live_07-QW0010,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0010_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00016,latest_live_07-DG431768fac45a,基础盆底肌,咨询/提问,none,3000000,3008000,1,latest_live_07-QW0011,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0011_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
latest_live_07,latest_live_07-COM00017,latest_live_07-DG85232d061532,私教跟练课实战训练营,咨询/提问,none,3000000,3008000,1,latest_live_07-QW0011,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0011_qwen-vl-plus.json,observed_lifecycle_completed_source_limited_reply,partial
