session_id,reply_link_id,comment_id,comment_first_seen_ms,candidate_reply_event_id,candidate_reply_start_ms,response_link_type,response_latency_ms,link_evidence,alternative_link_candidates,confidence,arbitration_status,completion_status
latest_live_05,latest_live_05-RPLY00098,latest_live_05-COM00001,0,latest_live_05-SEM0001-000000000400,400,insufficient_source_evidence,400,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_05,latest_live_05-RPLY00099,latest_live_05-COM00002,0,latest_live_05-SEM0001-000000000400,400,insufficient_source_evidence,400,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_05,latest_live_05-RPLY00100,latest_live_05-COM00003,0,latest_live_05-SEM0001-000000000400,400,insufficient_source_evidence,400,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_05,latest_live_05-RPLY00101,latest_live_05-COM00004,300000,latest_live_05-SEM0012-000000314350,314350,insufficient_source_evidence,14350,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_05,latest_live_05-RPLY00102,latest_live_05-COM00005,1200000,latest_live_05-SEM0045-000001200290,1200290,insufficient_source_evidence,290,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_05,latest_live_05-RPLY00103,latest_live_05-COM00006,1200000,latest_live_05-SEM0045-000001200290,1200290,insufficient_source_evidence,290,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_06,latest_live_06-RPLY00104,latest_live_06-COM00001,0,latest_live_06-SEM0001-000000000160,160,insufficient_source_evidence,160,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_06,latest_live_06-RPLY00105,latest_live_06-COM00002,0,latest_live_06-SEM0001-000000000160,160,insufficient_source_evidence,160,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_06,latest_live_06-RPLY00106,latest_live_06-COM00003,900000,latest_live_06-SEM0038-000000886290,886290,topic_related_not_causal,-13710,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_06,latest_live_06-RPLY00107,latest_live_06-COM00004,900000,latest_live_06-SEM0038-000000886290,886290,topic_related_not_causal,-13710,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_06,latest_live_06-RPLY00108,latest_live_06-COM00005,900000,latest_live_06-SEM0038-000000886290,886290,topic_related_not_causal,-13710,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_06,latest_live_06-RPLY00109,latest_live_06-COM00006,1200000,latest_live_06-SEM0055-000001201210,1201210,insufficient_source_evidence,1210,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_06,latest_live_06-RPLY00110,latest_live_06-COM00007,1200000,latest_live_06-SEM0055-000001201210,1201210,insufficient_source_evidence,1210,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_06,latest_live_06-RPLY00111,latest_live_06-COM00008,1200000,latest_live_06-SEM0055-000001201210,1201210,insufficient_source_evidence,1210,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_06,latest_live_06-RPLY00112,latest_live_06-COM00009,1500000,latest_live_06-SEM0068-000001495170,1495170,topic_related_not_causal,-4830,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_06,latest_live_06-RPLY00113,latest_live_06-COM00010,1500000,latest_live_06-SEM0068-000001495170,1495170,topic_related_not_causal,-4830,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00114,latest_live_07-COM00001,0,latest_live_07-SEM0001-000000005910,5910,insufficient_source_evidence,5910,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00115,latest_live_07-COM00002,0,latest_live_07-SEM0001-000000005910,5910,insufficient_source_evidence,5910,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00116,latest_live_07-COM00003,300000,latest_live_07-SEM0011-000000299350,299350,topic_related_not_causal,-650,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00117,latest_live_07-COM00004,300000,latest_live_07-SEM0011-000000299350,299350,topic_related_not_causal,-650,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00118,latest_live_07-COM00005,600000,latest_live_07-SEM0021-000000601370,601370,insufficient_source_evidence,1370,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00119,latest_live_07-COM00006,1200000,latest_live_07-SEM0043-000001206430,1206430,insufficient_source_evidence,6430,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00120,latest_live_07-COM00007,1500000,latest_live_07-SEM0055-000001500920,1500920,insufficient_source_evidence,920,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00121,latest_live_07-COM00008,1500000,latest_live_07-SEM0055-000001500920,1500920,insufficient_source_evidence,920,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00122,latest_live_07-COM00009,1800000,latest_live_07-SEM0066-000001790820,1790820,topic_related_not_causal,-9180,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00123,latest_live_07-COM00010,1800000,latest_live_07-SEM0066-000001790820,1790820,topic_related_not_causal,-9180,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00124,latest_live_07-COM00011,2100000,latest_live_07-SEM0075-000002088420,2088420,topic_related_not_causal,-11580,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00125,latest_live_07-COM00012,2400000,latest_live_07-SEM0089-000002406410,2406410,insufficient_source_evidence,6410,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00126,latest_live_07-COM00013,2400000,latest_live_07-SEM0089-000002406410,2406410,insufficient_source_evidence,6410,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00127,latest_live_07-COM00014,2400000,latest_live_07-SEM0089-000002406410,2406410,insufficient_source_evidence,6410,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00128,latest_live_07-COM00015,2700000,latest_live_07-SEM0102-000002707180,2707180,insufficient_source_evidence,7180,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00129,latest_live_07-COM00016,3000000,latest_live_07-SEM0111-000002999660,2999660,topic_related_not_causal,-340,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00130,latest_live_07-COM00017,3000000,latest_live_07-SEM0111-000002999660,2999660,topic_related_not_causal,-340,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00131,latest_live_07-COM00018,3300000,latest_live_07-SEM0123-000003296930,3296930,topic_related_not_causal,-3070,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_07,latest_live_07-RPLY00132,latest_live_07-COM00019,3600000,latest_live_07-SEM0138-000003601370,3601370,insufficient_source_evidence,1370,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00133,latest_live_07-COM00020,3600000,latest_live_07-SEM0138-000003601370,3601370,insufficient_source_evidence,1370,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00134,latest_live_07-COM00021,3900000,latest_live_07-SEM0152-000003917180,3917180,insufficient_source_evidence,17180,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00135,latest_live_07-COM00022,4200000,latest_live_07-SEM0162-000004200560,4200560,insufficient_source_evidence,560,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00136,latest_live_07-COM00023,4200000,latest_live_07-SEM0162-000004200560,4200560,insufficient_source_evidence,560,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00137,latest_live_07-COM00024,4800000,latest_live_07-SEM0186-000004823620,4823620,insufficient_source_evidence,23620,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00138,latest_live_07-COM00025,4800000,latest_live_07-SEM0186-000004823620,4823620,insufficient_source_evidence,23620,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_07,latest_live_07-RPLY00139,latest_live_07-COM00026,5100000,latest_live_07-SEM0200-000005094030,5094030,topic_related_not_causal,-5970,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_08,latest_live_08-RPLY00140,latest_live_08-COM00001,0,latest_live_08-SEM0001-000000029790,29790,insufficient_source_evidence,29790,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00141,latest_live_08-COM00002,300000,latest_live_08-SEM0012-000000311320,311320,insufficient_source_evidence,11320,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00142,latest_live_08-COM00003,300000,latest_live_08-SEM0012-000000311320,311320,insufficient_source_evidence,11320,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00143,latest_live_08-COM00004,300000,latest_live_08-SEM0012-000000311320,311320,insufficient_source_evidence,11320,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00144,latest_live_08-COM00005,600000,latest_live_08-SEM0022-000000607810,607810,insufficient_source_evidence,7810,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00145,latest_live_08-COM00006,600000,latest_live_08-SEM0022-000000607810,607810,insufficient_source_evidence,7810,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00146,latest_live_08-COM00007,900000,latest_live_08-SEM0032-000000905050,905050,insufficient_source_evidence,5050,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00147,latest_live_08-COM00008,900000,latest_live_08-SEM0032-000000905050,905050,insufficient_source_evidence,5050,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00148,latest_live_08-COM00009,1200000,latest_live_08-SEM0045-000001201960,1201960,insufficient_source_evidence,1960,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00149,latest_live_08-COM00010,1200000,latest_live_08-SEM0045-000001201960,1201960,insufficient_source_evidence,1960,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00150,latest_live_08-COM00011,1800000,latest_live_08-SEM0071-000001801650,1801650,insufficient_source_evidence,1650,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00151,latest_live_08-COM00012,1800000,latest_live_08-SEM0071-000001801650,1801650,insufficient_source_evidence,1650,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00152,latest_live_08-COM00013,1800000,latest_live_08-SEM0071-000001801650,1801650,insufficient_source_evidence,1650,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00153,latest_live_08-COM00014,1800000,latest_live_08-SEM0071-000001801650,1801650,insufficient_source_evidence,1650,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00154,latest_live_08-COM00015,2100000,latest_live_08-SEM0084-000002097360,2097360,topic_related_not_causal,-2640,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_08,latest_live_08-RPLY00155,latest_live_08-COM00016,2100000,latest_live_08-SEM0084-000002097360,2097360,topic_related_not_causal,-2640,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_08,latest_live_08-RPLY00156,latest_live_08-COM00017,2400000,latest_live_08-SEM0101-000002402750,2402750,insufficient_source_evidence,2750,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00157,latest_live_08-COM00018,2700000,latest_live_08-SEM0113-000002717840,2717840,insufficient_source_evidence,17840,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00158,latest_live_08-COM00019,2700000,latest_live_08-SEM0113-000002717840,2717840,insufficient_source_evidence,17840,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00159,latest_live_08-COM00020,3000000,latest_live_08-SEM0127-000003004100,3004100,insufficient_source_evidence,4100,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00160,latest_live_08-COM00021,3000000,latest_live_08-SEM0127-000003004100,3004100,insufficient_source_evidence,4100,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00161,latest_live_08-COM00022,3000000,latest_live_08-SEM0127-000003004100,3004100,insufficient_source_evidence,4100,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00162,latest_live_08-COM00023,3000000,latest_live_08-SEM0127-000003004100,3004100,insufficient_source_evidence,4100,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00163,latest_live_08-COM00024,3000000,latest_live_08-SEM0127-000003004100,3004100,insufficient_source_evidence,4100,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00164,latest_live_08-COM00025,3300000,latest_live_08-SEM0138-000003292470,3292470,topic_related_not_causal,-7530,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_08,latest_live_08-RPLY00165,latest_live_08-COM00026,3300000,latest_live_08-SEM0138-000003292470,3292470,topic_related_not_causal,-7530,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_08,latest_live_08-RPLY00166,latest_live_08-COM00027,3600000,latest_live_08-SEM0154-000003596730,3596730,topic_related_not_causal,-3270,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_08,latest_live_08-RPLY00167,latest_live_08-COM00028,3600000,latest_live_08-SEM0154-000003596730,3596730,topic_related_not_causal,-3270,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_08,latest_live_08-RPLY00168,latest_live_08-COM00029,3900000,latest_live_08-SEM0167-000003904000,3904000,insufficient_source_evidence,4000,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_08,latest_live_08-RPLY00169,latest_live_08-COM00030,3900000,latest_live_08-SEM0167-000003904000,3904000,insufficient_source_evidence,4000,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00170,latest_live_09-COM00001,0,latest_live_09-SEM0001-000000000320,320,insufficient_source_evidence,320,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00171,latest_live_09-COM00002,0,latest_live_09-SEM0001-000000000320,320,insufficient_source_evidence,320,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00172,latest_live_09-COM00003,300000,latest_live_09-SEM0015-000000310830,310830,insufficient_source_evidence,10830,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00173,latest_live_09-COM00004,600000,latest_live_09-SEM0027-000000619220,619220,insufficient_source_evidence,19220,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00174,latest_live_09-COM00005,600000,latest_live_09-SEM0027-000000619220,619220,insufficient_source_evidence,19220,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00175,latest_live_09-COM00006,900000,latest_live_09-SEM0040-000000927430,927430,insufficient_source_evidence,27430,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00176,latest_live_09-COM00007,900000,latest_live_09-SEM0040-000000927430,927430,insufficient_source_evidence,27430,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00177,latest_live_09-COM00008,900000,latest_live_09-SEM0040-000000927430,927430,insufficient_source_evidence,27430,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00178,latest_live_09-COM00009,1200000,latest_live_09-SEM0051-000001200880,1200880,insufficient_source_evidence,880,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00179,latest_live_09-COM00010,1200000,latest_live_09-SEM0051-000001200880,1200880,insufficient_source_evidence,880,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00180,latest_live_09-COM00011,1500000,latest_live_09-SEM0062-000001500980,1500980,insufficient_source_evidence,980,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00181,latest_live_09-COM00012,1500000,latest_live_09-SEM0062-000001500980,1500980,insufficient_source_evidence,980,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00182,latest_live_09-COM00013,1500000,latest_live_09-SEM0062-000001500980,1500980,insufficient_source_evidence,980,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_09,latest_live_09-RPLY00183,latest_live_09-COM00014,1800000,latest_live_09-SEM0074-000001793840,1793840,topic_related_not_causal,-6160,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_09,latest_live_09-RPLY00184,latest_live_09-COM00015,1800000,latest_live_09-SEM0074-000001793840,1793840,topic_related_not_causal,-6160,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_09,latest_live_09-RPLY00185,latest_live_09-COM00016,2100000,latest_live_09-SEM0086-000002097040,2097040,topic_related_not_causal,-2960,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_09,latest_live_09-RPLY00186,latest_live_09-COM00017,2100000,latest_live_09-SEM0086-000002097040,2097040,topic_related_not_causal,-2960,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_09,latest_live_09-RPLY00187,latest_live_09-COM00018,2100000,latest_live_09-SEM0086-000002097040,2097040,topic_related_not_causal,-2960,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_09,latest_live_09-RPLY00188,latest_live_09-COM00019,2100000,latest_live_09-SEM0086-000002097040,2097040,topic_related_not_causal,-2960,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00189,latest_live_10-COM00001,0,latest_live_10-SEM0001-000000000280,280,insufficient_source_evidence,280,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00190,latest_live_10-COM00002,300000,latest_live_10-SEM0011-000000305980,305980,insufficient_source_evidence,5980,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00191,latest_live_10-COM00003,300000,latest_live_10-SEM0011-000000305980,305980,insufficient_source_evidence,5980,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00192,latest_live_10-COM00004,600000,latest_live_10-SEM0023-000000587980,587980,topic_related_not_causal,-12020,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00193,latest_live_10-COM00005,600000,latest_live_10-SEM0023-000000587980,587980,topic_related_not_causal,-12020,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00194,latest_live_10-COM00006,600000,latest_live_10-SEM0023-000000587980,587980,topic_related_not_causal,-12020,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00195,latest_live_10-COM00007,900000,latest_live_10-SEM0031-000000893930,893930,topic_related_not_causal,-6070,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
