rule_id,session_id,trigger_type,trigger_evidence_ids,source_event_ids,source_comment_ids,trigger_pattern,audience_state_candidate,decision_goal_candidate,response_strategy_candidate,course_basis,avatar_action_basis,prosody_basis,risk_level_candidate,human_takeover_required,fallback_route,completion_status
latest_live_04-RULE0040,latest_live_04,course_explanation_semantic_pattern,latest_live_04-SEM0006-000000092860;latest_live_04-SEM0008-000000141930;latest_live_04-SEM0010-000000187020,latest_live_04-SEM0006-000000092860;latest_live_04-SEM0008-000000141930;latest_live_04-SEM0010-000000187020,,先看，我们依然要用到这个瑜伽球，来让我们的盆底肌去把这个球抓起来、放松、抓起来、放松。 所以你看，你用了球过后，你在抓的时候，这个球就会跟着你走。 放松、抓、放松、抓、放松，让你的盆底肌四面八方的向中间收，想象把这个球给抓起来、吸起来、放松下去。 吸起来，放松下去，吸起来，放松下去，吸起来，放松下去。 / 然后配合呼吸，吸气的时候感受盆底肌是放松的，呼气的时候猛地收，好，爆发力了，爆发力，边嘴巴，你看，呼气的时候。 你要感受你的整个盆…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,blocked_source_missing;blocked_source_missing;blocked_source_missing,not_observable;not_observable;not_observable,derived_from_asr_timestamps,medium,true,manual_takeover_or_safe_generic_response,partial
latest_live_04-RULE0041,latest_live_04,host_semantic_semantic_pattern,latest_live_04-SEM0040-000001051500;latest_live_04-SEM0043-000001153560;latest_live_04-SEM0053-000001369760,latest_live_04-SEM0040-000001051500;latest_live_04-SEM0043-000001153560;latest_live_04-SEM0053-000001369760,,你们以为那些，对吧，飞天旋舞的，搞得四肢很夸张的，就一定很厉害吗？ 不是，越精准，幅度越小，越能找到里面内核心控制的方法。 好，所以来，往左推，往前收，往右推，往后拉，往左推，往前收，往右推，往后拉，往左推，往前收，往右推，往后拉。 好，来，左前右后能够做了过后，我们把它连贯起来，左，往前收，往后放，往前收，往后放。 往前收，往后放。 感谢一样送出的粉丝灯牌。 / 好，来，逆时针走，收，逆时针也是往右推。 往前收，往左推，往后拉，往右…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;speaking and gesturing;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_04-RULE0042,latest_live_04,interaction_or_reply_semantic_pattern,latest_live_04-SEM0001-000000000080;latest_live_04-SEM0004-000000068520;latest_live_04-SEM0005-000000080720,latest_live_04-SEM0001-000000000080;latest_live_04-SEM0004-000000068520;latest_live_04-SEM0005-000000080720,,为什么会学私密？ 我为什么会学心理学？ 就是因为自己遇到这些问题了，然后不知道应该怎么解决了，所以才开始去花了那么长时间、走了那么多的弯路学习的。 所以我希望我把我自己花了几百万（真的不夸张）学到的这些性学的东西、心理学的东西、私密的东西，能够去有个机会传播、分享给更多的女性、更多的姐妹们。 / 好的，ok，好，来，接下来我们要练收紧了，宝宝们。 来，我们把收紧两个字打出来。 我问大家想不想练收紧？ 想不想抓握力更强？ / 来，想的姐…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,speaking and gesturing with hands;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_04-RULE0043,latest_live_04,opening_or_engagement_semantic_pattern,latest_live_04-SEM0026-000000715110;latest_live_04-SEM0031-000000862360;latest_live_04-SEM0032-000000880130,latest_live_04-SEM0026-000000715110;latest_live_04-SEM0031-000000862360;latest_live_04-SEM0032-000000880130,,这个段位不在你的外表，不在你的身材，不在你的学历。 是你对你身体的掌控力，这个是直接决定的。 所以说咱们想要学里面的，因为因为有很多人，大家知道我们我们女性其实是一个喇叭状吗？ 口子是紧的，里面其实是空的。 / 老师什么时候开始直播？ 老师每天早上都会直播，早上10点钟。 然后呢我会有，早上，然后有时候下午也会播，待会我的小助理会播。 啊，待会助理会在这里播，ok，好，来，接下来我再教大家一个哈，再教大家，放个乒乓球可以找到，谁告诉你…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;演示盆底肌锻炼动作,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_04-RULE0044,latest_live_04,sales_or_conversion_semantic_pattern,latest_live_04-SEM0002-000000022520;latest_live_04-SEM0003-000000046980;latest_live_04-SEM0019-000000554060,latest_live_04-SEM0002-000000022520;latest_live_04-SEM0003-000000046980;latest_live_04-SEM0019-000000554060,,但是因为平台受限制，很多内容没有办法去在这里公开给大家讲。 所以说，拍了球也好，拍了产品也好，其实相当于你是有一个跟我链接的门票了。 你就可以加到我的粉丝群，你在那里你能听到真正的干货，你就能够听到真正你们想要学习的内容。 ok，好，所以大家一定要去1号链接里面找客服进粉丝群，那里才是真正的值钱的东西。 / 瑜伽球不值钱，椰子油不值钱，说白了，你们不在兰心老师这里买，你们在哪里都能买得到，对不对？ 但是你在我这里，你们能够学干货，这个…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_04-RULE0045,latest_live_04,comment_reply_low_confidence,latest_live_04-RPLY00092,latest_live_04-SEM0001-000000000080,latest_live_04-COM00001,latest_live_04-RPLY00092|latest_live_04-COM00001|latest_live_04-SEM0001-000000000080|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_04-RULE0046,latest_live_04,comment_reply_low_confidence,latest_live_04-RPLY00093,latest_live_04-SEM0001-000000000080,latest_live_04-COM00002,latest_live_04-RPLY00093|latest_live_04-COM00002|latest_live_04-SEM0001-000000000080|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_04-RULE0047,latest_live_04,comment_reply_low_confidence,latest_live_04-RPLY00094,latest_live_04-SEM0013-000000323620,latest_live_04-COM00003,latest_live_04-RPLY00094|latest_live_04-COM00003|latest_live_04-SEM0013-000000323620|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_04-RULE0048,latest_live_04,comment_reply_low_confidence,latest_live_04-RPLY00095,latest_live_04-SEM0013-000000323620,latest_live_04-COM00004,latest_live_04-RPLY00095|latest_live_04-COM00004|latest_live_04-SEM0013-000000323620|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_04-RULE0049,latest_live_04,comment_reply_low_confidence,latest_live_04-RPLY00096,latest_live_04-SEM0021-000000590530,latest_live_04-COM00005,latest_live_04-RPLY00096|latest_live_04-COM00005|latest_live_04-SEM0021-000000590530|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_04-RULE0050,latest_live_04,comment_reply_low_confidence,latest_live_04-RPLY00097,latest_live_04-SEM0044-000001208390,latest_live_04-COM00006,latest_live_04-RPLY00097|latest_live_04-COM00006|latest_live_04-SEM0044-000001208390|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_05-RULE0051,latest_live_05,course_explanation_semantic_pattern,latest_live_05-SEM0011-000000284530;latest_live_05-SEM0016-000000439810;latest_live_05-SEM0018-000000483820,latest_live_05-SEM0011-000000284530;latest_live_05-SEM0016-000000439810;latest_live_05-SEM0018-000000483820,,”所以我开始去找答案，我开始去学习，我才接触到了生殖健康的这个行业，我才了解：“哦，原来女性的身体结构是这个样子的！ ”原来我没有盆底肌啊，原来我们身体那么的脆弱，原来它也需要呵护，也需要保养，也需要卫生，也需要滋润。 然后我才开始去关注它，才开始去用一些呃养护的产品，再到开始去做训练。 所以我是在我小孩大概一岁多、两岁的时候，我开始做凯格尔运动。 / ok，好，那所以姐妹们准备好了吗？ 准备好了跟着我一起啊，练习起来。 那首先呢，我…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,blocked_source_missing;blocked_source_missing;blocked_source_missing,手持物品，轻微移动身体，做出手势;not_observable;not_observable,derived_from_asr_timestamps,medium,true,manual_takeover_or_safe_generic_response,partial
latest_live_05-RULE0052,latest_live_05,host_semantic_semantic_pattern,latest_live_05-SEM0001-000000000400;latest_live_05-SEM0004-000000095230;latest_live_05-SEM0013-000000343770,latest_live_05-SEM0001-000000000400;latest_live_05-SEM0004-000000095230;latest_live_05-SEM0013-000000343770,,或者说，对情感中表达，或者说，其实是没有、没有在我们那个时候那么的充分激活的。 包括我现在听到很多90后呀、00后呀，他们都说：“哎呀，不要谈恋爱了啊，也不要结婚了！ ”然后呢，就觉得说，好像这个事情不想花那么多时间，不想花那么多精力，宁愿自己一个人独处，宁愿自己一个人待着。 哎呀，其实当我听到这样话的时候，我还是会觉得说，有一点点的……嗯，担忧哈！ 一点担忧是：其实人，我们可以不要婚姻，但是我们不能不要情感；我们可以不要婚姻，但是我…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,speaking and gesturing;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_05-RULE0053,latest_live_05,interaction_or_reply_semantic_pattern,latest_live_05-SEM0002-000000044600;latest_live_05-SEM0007-000000184400;latest_live_05-SEM0008-000000222090,latest_live_05-SEM0002-000000044600;latest_live_05-SEM0007-000000184400;latest_live_05-SEM0008-000000222090,,可是，为什么现在那么多的00后，大家不太愿意呢？ 因为大家只追求爽感，只追求那种一时的快乐。 所以，有很多可以让他爽、人很多可以让他很快乐的东西，他不太愿意去花那么多时间去经营，或者说处理一段情感。 或者说，你会发现现在的孩子，他们没有经历过这个在情感的发展的过程——不管是从他的幼年时期、还是少年时期、还是青少年时期，在他情感情绪发展的过程当中，可能没有被充分地去激活或者允许。 / 可以单独找到我啊！ 当然，在这个直播间里面，我们主要…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_05-RULE0054,latest_live_05,opening_or_engagement_semantic_pattern,latest_live_05-SEM0003-000000076530;latest_live_05-SEM0005-000000131270;latest_live_05-SEM0009-000000248320,latest_live_05-SEM0003-000000076530;latest_live_05-SEM0005-000000131270;latest_live_05-SEM0009-000000248320,,他们都被大量的短视频、大量的直播、大量的这个这个这个网络热梗，都被大量的这些洗脑神曲充斥着他们。 所以，大家知道，其实一个人的大脑是会被塑造的。 一个人的认知也会被塑造的。 你给他投喂的是什么，他吃的是什么，他长出来就是什么。 / 所以啊，突然想到了这个，跟大家去做一下分享。 ok，好，欢迎大家来到南希老师的直播间。 好，向阳而生想买香水啊，香水去橱窗，蝴蝶号里面有，蝴蝶号的橱窗里面有，这香水是不是非常好闻，非常好用？ 好，然后你也可…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_05-RULE0055,latest_live_05,sales_or_conversion_semantic_pattern,latest_live_05-SEM0006-000000154030;latest_live_05-SEM0015-000000409340;latest_live_05-SEM0040-000001073530,latest_live_05-SEM0006-000000154030;latest_live_05-SEM0015-000000409340;latest_live_05-SEM0040-000001073530,,ok，好，来，准备好了吗？ 姐妹们，好，我们呢，当然，老师是实际是一个私密瑜伽的训练导师，同时呢，我也是亲密关系的咨询师，核心教育讲师。 所以说大家如果说你有亲子方面的这些困扰，你有青春期的孩子，面临的一些问题，大家也可以来链接我。 或者说你有亲密关系方面的问题，啊，不管是婚姻当中的冲突，还是婚恋的问题，还是婚后的出现的第三个人、第四个人的这种，然后你不知道怎么处理的，也可以。 / 所以我就觉得特别有成就感，也特别想要把这样的方法分享…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_05-RULE0056,latest_live_05,comment_reply_low_confidence,latest_live_05-RPLY00098,latest_live_05-SEM0001-000000000400,latest_live_05-COM00001,latest_live_05-RPLY00098|latest_live_05-COM00001|latest_live_05-SEM0001-000000000400|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_05-RULE0057,latest_live_05,comment_reply_low_confidence,latest_live_05-RPLY00099,latest_live_05-SEM0001-000000000400,latest_live_05-COM00002,latest_live_05-RPLY00099|latest_live_05-COM00002|latest_live_05-SEM0001-000000000400|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_05-RULE0058,latest_live_05,comment_reply_low_confidence,latest_live_05-RPLY00100,latest_live_05-SEM0001-000000000400,latest_live_05-COM00003,latest_live_05-RPLY00100|latest_live_05-COM00003|latest_live_05-SEM0001-000000000400|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_05-RULE0059,latest_live_05,comment_reply_low_confidence,latest_live_05-RPLY00101,latest_live_05-SEM0012-000000314350,latest_live_05-COM00004,latest_live_05-RPLY00101|latest_live_05-COM00004|latest_live_05-SEM0012-000000314350|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_05-RULE0060,latest_live_05,comment_reply_low_confidence,latest_live_05-RPLY00102,latest_live_05-SEM0045-000001200290,latest_live_05-COM00005,latest_live_05-RPLY00102|latest_live_05-COM00005|latest_live_05-SEM0045-000001200290|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_05-RULE0061,latest_live_05,comment_reply_low_confidence,latest_live_05-RPLY00103,latest_live_05-SEM0045-000001200290,latest_live_05-COM00006,latest_live_05-RPLY00103|latest_live_05-COM00006|latest_live_05-SEM0045-000001200290|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0062,latest_live_06,course_explanation_semantic_pattern,latest_live_06-SEM0001-000000000160;latest_live_06-SEM0002-000000033680;latest_live_06-SEM0004-000000076920,latest_live_06-SEM0001-000000000160;latest_live_06-SEM0002-000000033680;latest_live_06-SEM0004-000000076920,,后，所以你看，前后前后，往前的时候收，往后放，往前收，往后放，往前收，往后放，往前收，往后放，往前收，往后放，注意啊，如果说你的耻骨没有力量，盆底肌没有力量，没关系，你就先让这个球帮你滚。 先让球帮你按摩，等按着按着按着，慢慢的你就带一点力量，哎，慢慢带一点力量。 往前的时候收紧，往后放松，往前收紧，往后放松。 收的时候收的是哪里？ 收的是盆底肌。 / 提的时候提的是耻骨。 来，接下来核心、核心的来了啊！ 这个是很多人肯定不会教你的，…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,blocked_source_missing;blocked_source_missing;blocked_source_missing,坐着并用手势辅助讲解;not_observable;not_observable,derived_from_asr_timestamps,medium,true,manual_takeover_or_safe_generic_response,partial
latest_live_06-RULE0063,latest_live_06,host_semantic_semantic_pattern,latest_live_06-SEM0006-000000125000;latest_live_06-SEM0038-000000886290;latest_live_06-SEM0052-000001122390,latest_live_06-SEM0006-000000125000;latest_live_06-SEM0038-000000886290;latest_live_06-SEM0052-000001122390,,嘶，这个字核心，ok，按照我教你们的方法，马上收紧上提，找感觉。 来，跟着老师一起，嘶。 什么？ 他们说这个球有声音吗？ / 里面全是干货，你就随便一节课，我跟你讲，我这个699的课，我在外面去上，我上线下课至少是五位数起的，你才能听得到的东西。 所以我觉得就是叫佛度有缘人啊！ 虽然说我不能说是佛，但是我觉得真正是愿意学习、愿意成长、愿意在亲密关系上面下功夫的人，你才有资格来去学习这样的内容。 否则的话，你就不要来！ 你不想学习，你不…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;speaking with hand gestures;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_06-RULE0064,latest_live_06,interaction_or_reply_semantic_pattern,latest_live_06-SEM0003-000000051680;latest_live_06-SEM0007-000000138840;latest_live_06-SEM0010-000000193120,latest_live_06-SEM0003-000000051680;latest_live_06-SEM0007-000000138840;latest_live_06-SEM0010-000000193120,,而来，怎么才能够练耻骨和练盆底收紧呢？ 来，这个口诀来了，就是我们要配合呼吸。 怎么呼吸呢？ 我们要嘴巴里发出你们看我做，看我的盆底肌有没有动起来，看我的耻骨有没有提起来。 / 对，它的材质问题。 不是球，因为这个球的表面是磨砂皮的，我这个凳子也是磨砂皮的，所以两个磨砂在一起，它就会摩擦产生声音。 所以如果我给它抹点油，它马上就没声音了。 Ok，所以你们就知道滋润多么重要了啊，姐妹们。 / 来，边戳边点，边戳边收。 如果你现在没有时间…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_06-RULE0065,latest_live_06,opening_or_engagement_semantic_pattern,latest_live_06-SEM0013-000000283130;latest_live_06-SEM0029-000000668400;latest_live_06-SEM0039-000000918760,latest_live_06-SEM0013-000000283130;latest_live_06-SEM0029-000000668400;latest_live_06-SEM0039-000000918760,,准备。 再来一组，加油！ 哎呦，我去！ 欢迎新进来的宝宝们，跟着南希老师一起舞动你的爱情肌。 / 然后呢，你们收到球球过后，上面也会有卡片，卡片也可以找到我啊！ 这是第一个。 第二个，来，更重要的是，拍了球球的姐妹们就可以加入我的内部粉丝团。 加入我们的闺蜜圈，在里面呢，我会给大家开直播、单独授课。 / 所以说真正有需求的人，大家就来就好了哈。 ok，发红包，好的，榴莲，对吧？ 你不要求，你可以给我发个699的红包砸我一下，我不介意。…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,speaking and gesturing;not_observable;speaking with hand gestures,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_06-RULE0066,latest_live_06,sales_or_conversion_semantic_pattern,latest_live_06-SEM0008-000000156240;latest_live_06-SEM0025-000000593150;latest_live_06-SEM0030-000000685220,latest_live_06-SEM0008-000000156240;latest_live_06-SEM0025-000000593150;latest_live_06-SEM0030-000000685220,,想要抹油的姐妹们，直接去我车车里，2号链接椰子油，里外都可以抹。 如果你发现这个磨的嘎吱嘎吱的，然后你们就抹点油，就 ok，好，来。 跟着老师的节奏来，我们来练习一下这个动作啊。 记住，收盆底，提耻骨啊。 / 所以咱们要找到盆底肌怎么正确的发力。 为什么我建议零基础的姐妹们在这给自己准备一个这个小球？ 你们不知道怎么选的，1号链接跟我一模一样的，1号链接，29块九，宝宝们。 然后呢你们买一个球回去，这个球你用个三年五年都没有问题，只要…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;使用粉色健身球进行盆底肌锻炼演示;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_06-RULE0067,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00104,latest_live_06-SEM0001-000000000160,latest_live_06-COM00001,latest_live_06-RPLY00104|latest_live_06-COM00001|latest_live_06-SEM0001-000000000160|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0068,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00105,latest_live_06-SEM0001-000000000160,latest_live_06-COM00002,latest_live_06-RPLY00105|latest_live_06-COM00002|latest_live_06-SEM0001-000000000160|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0069,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00106,latest_live_06-SEM0038-000000886290,latest_live_06-COM00003,latest_live_06-RPLY00106|latest_live_06-COM00003|latest_live_06-SEM0038-000000886290|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0070,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00107,latest_live_06-SEM0038-000000886290,latest_live_06-COM00004,latest_live_06-RPLY00107|latest_live_06-COM00004|latest_live_06-SEM0038-000000886290|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0071,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00108,latest_live_06-SEM0038-000000886290,latest_live_06-COM00005,latest_live_06-RPLY00108|latest_live_06-COM00005|latest_live_06-SEM0038-000000886290|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0072,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00109,latest_live_06-SEM0055-000001201210,latest_live_06-COM00006,latest_live_06-RPLY00109|latest_live_06-COM00006|latest_live_06-SEM0055-000001201210|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0073,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00110,latest_live_06-SEM0055-000001201210,latest_live_06-COM00007,latest_live_06-RPLY00110|latest_live_06-COM00007|latest_live_06-SEM0055-000001201210|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_06-RULE0074,latest_live_06,comment_reply_low_confidence,latest_live_06-RPLY00111,latest_live_06-SEM0055-000001201210,latest_live_06-COM00008,latest_live_06-RPLY00111|latest_live_06-COM00008|latest_live_06-SEM0055-000001201210|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0075,latest_live_07,course_explanation_semantic_pattern,latest_live_07-SEM0003-000000081710;latest_live_07-SEM0004-000000108560;latest_live_07-SEM0005-000000122520,latest_live_07-SEM0003-000000081710;latest_live_07-SEM0004-000000108560;latest_live_07-SEM0005-000000122520,,喜欢姐妹们可以赞赞赞点起来！ 今天又到了我们的功夫时刻了，穿上我们的练功服来开始练习我们的女人功夫啊！ 最近被星爷的功夫女足就圈粉啊，各种的影评、各种的铺天盖地的，我相信没有人能够去啊回避得了这一场80后的全民狂欢，对不对？ 然后我跟你们讲，我昨天还专门去买了一把斧头，哈哈哈哈！ / 我买了把斧头，准备接下来跳那个斧头帮的舞蹈。 哈，想不想看我回头拿斧头给你们跳一下舞？ ok，好。 那那今天呢，好，继续带大家来去练习，欢迎我们的新老朋…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,blocked_source_missing;blocked_source_missing;blocked_source_missing,not_observable;not_observable;not_observable,derived_from_asr_timestamps,medium,true,manual_takeover_or_safe_generic_response,partial
latest_live_07-RULE0076,latest_live_07,host_semantic_semantic_pattern,latest_live_07-SEM0028-000000891000;latest_live_07-SEM0030-000000927650;latest_live_07-SEM0034-000001001960,latest_live_07-SEM0028-000000891000;latest_live_07-SEM0030-000000927650;latest_live_07-SEM0034-000001001960,,跳完过后累不累？ 来，觉得累的姐妹 q 个累，觉得累的姐妹 q 个累。 啊，但是累完过后，来，有没有发现短短的3分钟的时间，你发现整个全身都沸腾起来了，整个人都热起来了，头顶都开始冒烟烟了，有没有？ 所以这个，很多人说，哇，老师，这个回春功太猛了！ 比我跑步半小时感觉还要好！ / 但是你看，人就像一台机器一样的，手和脚就像四个轮子，但真正决定你的四个轮子转得快不快的、开得快不快的是什么？ 是不是身体的这台发动机、这台驾驶室？ 所以你的…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,speaking and gesturing;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
