event_id,session_id,start_ms,end_ms,speaker_text_clean,live_stage,utterance_function,response_goal_candidate,response_strategy_candidate,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,courseware_interaction,speaking_rate,pause_before_ms,pause_after_ms,prosody_label,emotion_observed,confidence,review_flag,provisional_status
latest_live_01-E000004628340-0868,latest_live_01,4628340,4651340,因为我希望你们每个人都能像我一样，这么多年干干净净的，然后每天对吧，清清爽爽的，没有什么乱七八糟的味道，没有什么让自己闹心的这种痒的不舒服的，就是基本上我的学员都不会，就是我们很多50岁、60岁的都没有这些困扰，就是你把它门儿关关好，它自然而然的里面它就是自己有它自己的一套洁净系统的，对不对？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004651700-0869,latest_live_01,4651700,4657460,所以说抓握力是必须要练的，练的就是什么闭合，练的是关门，练的就是口子上。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004657740-0870,latest_live_01,4657740,4669980,当然了，我们不只是要练口子上有有有有有这个能力，我们还要练里面，因为大家知道我们女性啊，她其实是一个喇叭状的嘛，就我们女性的整个结构，她是一个喇叭状的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004670460-0871,latest_live_01,4670460,4673500,所以我们刚刚练的是口子这个地方，先把它关上。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004673620-0872,latest_live_01,4673620,4674540,可是里面呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004675180-0873,latest_live_01,4675180,4676620,里面是不是也很重要？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004676900-0874,latest_live_01,4676900,4685140,所以很多人，尤其生过孩子过后，其实生孩子过后，很多人外面看起来没有变化，但是里面都会打开，不管你是顺的还是剖的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004685540-0875,latest_live_01,4685540,4689580,所以里面的中后端的力量其实是更应该要练习的，知道吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004689940-0876,latest_live_01,4689940,4692940,中后端的力量，它决定着你的什么？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004693020-0877,latest_live_01,4693020,4696420,决定着你的体验感，决定着你的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004696640-0878,latest_live_01,4696640,4698240,生活质量，我只能这么讲。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004698680-0879,latest_live_01,4698680,4703520,口子呢，决定着你的健康；中后端决定你的生活质量。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004704080-0880,latest_live_01,4704080,4705840,所以，为什么我们要练这个？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004706280-0881,latest_live_01,4706280,4707880,我们练这个，这个练的就是什么？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004708040-0882,latest_live_01,4708040,4709560,这个练的是中后端力量的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004709920-0883,latest_live_01,4709920,4718360,就你要把这个球，你要能够握得住，你还要能控制它上下动，你还要通过球的摆动，把你里面给你让它干嘛？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004718480-0884,latest_live_01,4718480,4721760,饱满起来，让它一圈一圈的长出来啊！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004722120-0885,latest_live_01,4722120,4726640,很多人说：“哎呀，老师，我去用那个什么产品、什么什么长牙牙的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004726760-0886,latest_live_01,4726760,4730400,”我跟你们讲，你如果涂的东西让它长牙牙，这是不健康的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004730640-0887,latest_live_01,4730640,4732920,但是咱们练出来的，那是自己的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004733360-0888,latest_live_01,4733360,4738200,所以说，如果说我们想要练中后端的，老师有专门的线下课，到时候你们可以来啊！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004738280-0889,latest_live_01,4738280,4744480,我每个月我们都有线下课，在全国各地——我们在成都、在杭州、在北京、在广州，四个城市都会开。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004744920-0890,latest_live_01,4744920,4751640,这个才是真正的女人功夫，只不过这个没办法在这里讲，不是我不想教，是不可以啊！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004751960-0891,latest_live_01,4751960,4760320,所以说，如果想练中后端的，如果你发现你生了宝宝过后，哎，我口子是紧的，我口子也闭合的，可是我就是觉得里面空、里面松。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004760680-0892,latest_live_01,4760680,4763000,我怎么握都握不住，怎么包都包不紧的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004763400-0893,latest_live_01,4763400,4769040,然后呢，你们就要练中后端了，或者是说，哎，老师，我以前有感觉，我现在怎么觉得没感觉了？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004769120-0894,latest_live_01,4769120,4773120,不管怎么换，只换位置都没有感觉了，也是中后端出了问题。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004773440-0895,latest_live_01,4773440,4776480,只不过说咱们在这里只能练口子，不能练里面。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004776720-0896,latest_live_01,4776720,4783120,想练里面的姐妹们进粉丝群去啊，找我，在粉丝群里找我，点击左上角的头像进粉丝群找我。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004783440-0897,latest_live_01,4783440,4785200,没关注的姐妹们可以关注上啊。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004785720-0898,latest_live_01,4785720,4789040,OK，好，来，接下来我们做下一个动作了啊。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004789320-0899,latest_live_01,4789320,4792040,下一个动作呢，是呃，帮我们做什么呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004792320-0900,latest_live_01,4792320,4800360,啊，麻木的、迟钝的、没有感觉的姐妹，好，然后麻木迟钝没有感觉的，以前有感觉，现在没感觉了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004800800-0901,latest_live_01,4800800,4808160,啊，或者说我们想要调动盆底肌，但是我们调动不了的姐妹们，接下来来用这个球来帮我们怎么做呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004808560-0902,latest_live_01,4808560,4813000,这个动作帮我们激活盆底，来把“激活盆底”四个字打出来。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004813560-0903,latest_live_01,4813560,4817160,盆底肌第一个需要唤醒，什么叫唤醒呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004817400-0904,latest_live_01,4817400,4820760,就是把他睡着了，你得让他：“哎，兄弟，起来干活了！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004820880-0905,latest_live_01,4820880,4821800,”这叫唤醒。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004822080-0906,latest_live_01,4822080,4824600,第二件事情要叫激活，激活是什么呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004824840-0907,latest_live_01,4824840,4828120,要把他的能量、把他能力给他调动起来。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004828280-0908,latest_live_01,4828280,4830160,所以这个动作就是帮我们干嘛呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004830320-0909,latest_live_01,4830320,4831200,去激活他的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004831510-0910,latest_live_01,4831510,4832590,好，怎么激活它呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004832870-0911,latest_live_01,4832870,4837830,用这个瑜伽球坐在上面，让我们的盆底肌轻轻的、上下的去震颤。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004839230-0912,latest_live_01,4839230,4841430,来，上下震颤、上下震颤！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004841670-0913,latest_live_01,4841670,4855350,好，震颤的时候记住：膝盖不要去蹬，好，臀部不要去蹬，就是轻轻的、放松的，让你完全坐在上面，放松的去通过这个球球——就像我们去打篮球，拍拍拍，就拍拍拍这个球一样的！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004855390-0914,latest_live_01,4855390,4859800,你看……就这样，一定要有速度，知道吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004859880-0915,latest_live_01,4859880,4862960,一定要有速度，要有速度，要有速度，然后拍击它。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004863280-0916,latest_live_01,4863280,4875920,同时记住，嘴巴来了，嘴巴来了，呼吸，你快速的呼气，OK，快速的呼气，嘴巴快速的吹，吹蜡烛一样的吹。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004880690-0917,latest_live_01,4880690,4883250,还记得我刚刚讲的，我们肚子是不是一个气球？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004883730-0918,latest_live_01,4883730,4886610,一个气球，所以嘴巴就是那个气球的嘴嘴。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004886970-0919,latest_live_01,4886970,4892970,然后呢，每次震的时候，那个气……你的盆底肌就嘣嘣嘣嘣嘣！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004893250-0920,latest_live_01,4893250,4896610,如果你不出气，那个气在里面维持腹压了，它就不行了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004896690-0921,latest_live_01,4896690,4901710,所以你要……一定要嘴巴出气，ok？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004901830-0922,latest_live_01,4901830,4902590,嘴巴要出气。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004902870-0923,latest_live_01,4902870,4906470,然后大腿是放松的啊，腿累的，滑滑，流滑啊。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004906830-0924,latest_live_01,4906830,4910390,腿累的就是因为你膝盖在，你这样在发力了，知道吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004910550-0925,latest_live_01,4910550,4911910,这个动作是往下坐。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004912350-0926,latest_live_01,4912350,4915030,往下坐往下坐，这样。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004916590-0927,latest_live_01,4916590,4917990,所以为什么要让你们用球？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004918110-0928,latest_live_01,4918110,4922310,因为有球，它的弹性会帮你顶上去的，这叫被动激活它了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004922630-0929,latest_live_01,4922630,4928150,好，求求你们去选一号链接，我已经给你们选好了，我在几十个球当中选出来的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004928510-0930,latest_live_01,4928510,4939350,这个25厘米的大小刚刚好，把气充到70%，软软的，它是那个磨砂皮儿，蜂窝防爆的，用三年都没问题，200斤、300斤坐在上面都OK，都没有问题的啊。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004939910-0931,latest_live_01,4939910,4942590,啊，快乐每一天，孕妇可以练习吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004942910-0932,latest_live_01,4942910,4955670,本质上来讲呢，孕妇是可以练盆底肌的，但是我不建议你在直播间里跟着主播练习，因为每个人的身体情况不一样，所以你最好还是在线下找一个专业的教练在旁边陪伴着你。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004955990-0933,latest_live_01,4955990,4965270,因为孕期咱身体很特殊，除非你是有运动基础的，也掌握了一些身体稳定的这些训练的方法，那你自己学一下你就可以。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004965390-0934,latest_live_01,4965390,4973110,如果你是没有学过，没有健身基础的姐妹，最好是找一个一对一的教练在旁边守着你，看着你，万一有什么呢，对不对？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004973430-0935,latest_live_01,4973430,4979110,孕期练盆底肌是非常好的，我负责任告诉你，孕期我们做产，那个产前瑜伽。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004979900-0936,latest_live_01,4979900,4990740,孕妇瑜伽、骨盆训练、盆底肌训练，还有孕期你们做按摩，做盆底肌的按摩，会非常的好，就是让它变得有弹性，让你能出来的时候能够更顺利。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004991060-0937,latest_live_01,4991060,4997220,但是我建议你们找专门的教练来去给你，在旁边，否则的话，你万一隔着屏幕，对不对？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004997300-0938,latest_live_01,4997300,4998020,有啥问题呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000004998300-0939,latest_live_01,4998300,5003340,而且万一你坐在球上，你一个不小心，没有人在旁边看着你呢，哈，所以不建议啊。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005003860-0940,latest_live_01,5003860,5006420,ok，但是方法是 ok 的，可以的哈。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005006700-0941,latest_live_01,5006700,5009820,好，所以来，这个球球上下的震颤震颤。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005013060-0942,latest_live_01,5013060,5016660,配合呼吸，重点是向下。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005017060-0943,latest_live_01,5017060,5027660,你看，你看，然后当我很放松的时候，我的盆底肌、我的膈肌跟我的喉咙，它们三个是连通的，所以当我往下坐的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005032400-0944,latest_live_01,5032400,5034400,它是自然而然的，懂吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005034480-0945,latest_live_01,5034480,5037120,这样子就可以帮我们很好的激活我们的盆底肌了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005037280-0946,latest_live_01,5037280,5041400,来，我们跟着音乐的节奏一起来啊，跟着音乐的节奏一起来。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_01-E000005041480-0947,latest_live_01,5041480,5044120,嗯，老师每天几点钟直播啊？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
